"-","Denmark","-","-","-","Germany","-","-","-","Netherlands","-","-","-","Ireland","-","-","-","Northern Ireland","-","-","-","Great Britain","-","-"
"Week ended","Weekly","Cumulative","% change on previous year","nan","Weekly","Cumulative","% change on previous year","nan","Weekly","Cumulative","% change on previous year","nan","Weekly","Cumulative","% change on previous year","nan","Weekly","Cumulative","% change on previous year","nan","Weekly","Cumulative","% change on previous year"
"2012-11-25 00:00:00","354,800","15,164,900","-5.490734727912482","nan","1,021,929","45,564,871","-2.5430278081579445","nan","302,000","12,852,000","-1.9305608546356297","nan","55,583","2,545,081","2.0169042041652006","nan","33,589","1,469,788","1.3402980937691638","nan","171,913","7,584,150","2.376995221973033"
"2012-12-02 00:00:00","342,500","15,507,400","-5.410037854527843","nan","1,035,622","46,600,493","-2.4878925665653924","nan","302,000","13,154,000","-1.8870739166107313","nan","57,093","2,602,174","1.810039551455418","nan","33,595","1,503,383","1.363849361664819","nan","180,689","7,764,840","2.3453179775726767"
"2012-12-09 00:00:00","335,300","15,842,700","-5.593918042790122","nan","1,070,473","47,670,966","-2.4061903889099057","nan","316,000","13,470,000","-1.8221574344023281","nan","58,636","2,660,810","1.6729275831486774","nan","33,729","1,537,112","1.404317780746453","nan","188,068","7,952,908","2.279630080199709"
"2012-12-16 00:00:00","339,700","16,182,400","-5.716419806170521","nan","1,098,084","48,769,050","-2.3041974816588464","nan","268,000","13,738,000","-1.7240145933185431","nan","62,680","2,723,490","1.6707133513717025","nan","33,974","1,571,086","1.4518901564120483","nan","188,295","8,141,204","2.3584547459782925"
"2012-12-23 00:00:00","321,300","16,503,700","-5.876763844705252","nan","808,333","49,577,383","-2.5918440588753526","nan","141,000","13,879,000","-2.1916842847075344","nan","52,673","2,776,163","1.825488841850742","nan","29,022","1,600,108","1.46151792672309","nan","179,159","8,320,363","2.7160094487086184"
"2012-12-30 00:00:00","137,800","16,641,500","-6.533841359989751","nan","643,416","50,220,799","-2.7868506886305795","nan","218,000","14,097,000","-2.6517505697120356","nan","23,196","2,799,359","1.4791066488747617","nan","18,022","1,618,130","1.3478557694114386","nan","96,028","8,416,392","2.4361282796960353"
"2013-01-06 00:00:00","298,100","298,100","-13.544083526682144","nan","849,848","849,848","-12.197530966237522","nan","297,000","297,000","4.577464788732399","nan","42,744","42,744","-7.307975885848123","nan","27,007","27,007","5.785350567959256","nan","130,086","130,086","-9.191585922292404"
"2013-01-13 00:00:00","362,600","660,700","-4.592057761732846","nan","1,070,798","1,920,646","-1.3505295489331957","nan","296,000","593,000","7.039711191335726","nan","57,022","99,766","-3.475299444648698","nan","32,805","59,812","5.016240891932227","nan","164,301","294,388","-2.0276681980166558"
"2013-01-20 00:00:00","350,400","1,011,100","-3.290291726446682","nan","1,042,781","2,963,427","2.6833819302595145","nan","291,000","884,000","6.25","nan","55,648","155,414","-2.731898434712946","nan","32,161","91,973","4.1703004836280115","nan","168,639","463,027","-0.16387469094334506"
"2013-01-27 00:00:00","348,400","1,359,500","-2.0674254430197294","nan","1,022,179","3,985,606","3.9964304771497012","nan","287,000","1,171,000","4.834377797672332","nan","56,577","211,991","-2.558409979913307","nan","32,035","124,008","2.651380323662096","nan","165,163","628,191","0.9213679573470301"
"2013-02-03 00:00:00","339,200","1,698,700","-0.6201368981454465","nan","1,024,789","5,010,395","4.894853816154949","nan","290,000","1,461,000","3.83795309168444","nan","54,693","266,684","-2.311048268636924","nan","30,892","154,900","-0.09609865268399176","nan","163,340","791,532","0.8557419828342034"
"2013-02-10 00:00:00","336,700","2,035,400","-0.004912797838358074","nan","1,009,924","6,020,319","5.710208536577667","nan","248,000","1,709,000","0.2346041055718615","nan","53,340","320,024","-3.2048877865827876","nan","31,002","185,902","-0.7543442863625387","nan","169,008","960,540","1.6571628038282853"
"2013-02-17 00:00:00","332,800","2,368,200","0.6417066847987769","nan","984,404","7,004,723","5.406982597153203","nan","279,000","1,988,000","0.35335689045936647","nan","54,513","374,537","-3.2081581388857927","nan","32,648","218,550","1.5533881332856225","nan","165,214","1,125,754","1.9612115436200526"
"2013-02-24 00:00:00","335,700","2,703,900","0.6102325581395434","nan","1,001,693","8,006,416","4.909141558659712","nan","283,000","2,271,000","-0.43840420868039587","nan","54,778","429,315","-2.82088021784746","nan","31,483","250,033","0.9267892967138636","nan","163,558","1,289,313","2.0277058743278786"
"2013-03-03 00:00:00","337,700","3,041,600","0.6685642417422457","nan","1,018,365","9,024,781","4.502953365655742","nan","288,000","2,559,000","-0.7370054305663274","nan","55,286","484,601","-2.6037270176623366","nan","31,445","281,478","0.7228277594486485","nan","161,812","1,451,126","1.5411786850614249"
"2013-03-10 00:00:00","294,300","3,335,900","-0.92072826635777","nan","1,020,659","10,045,440","4.274896656114379","nan","282,000","2,841,000","-1.3541666666666714","nan","54,599","539,200","-2.513636700578374","nan","31,299","312,777","0.15177567938829384","nan","166,414","1,617,540","1.299271278086593"
"2013-03-17 00:00:00","353,700","3,689,600","-0.7077693156435743","nan","1,027,425","11,072,865","4.041829591255237","nan","286,000","3,127,000","-1.3875748975086708","nan","56,665","595,865","-1.8754919687643081","nan","33,093","345,870","0.389809797200229","nan","165,030","1,782,570","1.4046973514513184"
"2013-03-24 00:00:00","360,200","4,049,800","-0.7888290053895162","nan","1,044,413","12,117,278","4.190875850524407","nan","273,000","3,400,000","-1.591895803183803","nan","47,222","643,087","-1.1900152420286645","nan","26,211","372,081","0.21816947728210323","nan","168,579","1,951,150","1.850951149867754"
"2013-03-31 00:00:00","196,500","4,246,300","-4.725257465951671","nan","898,473","13,015,751","3.0802955109478205","nan","231,000","3,631,000","-2.8364998662028285","nan","56,655","699,742","-1.265397694402509","nan","28,899","400,980","-0.7359767101618218","nan","147,722","2,098,873","1.12068151465688"
"2013-04-07 00:00:00","300,300","4,546,600","-2.8234338598328605","nan","909,349","13,925,100","3.300465104685827","nan","279,000","3,910,000","-1.610468042274789","nan","46,275","746,017","-2.5229771365405043","nan","25,024","426,004","-1.4960436928000291","nan","158,023","2,256,896","1.4679246330551194"
"2013-04-14 00:00:00","368,600","4,915,200","-1.5502944357649255","nan","1,008,972","14,934,072","3.832675430591692","nan","269,000","4,179,000","-1.6937191249117802","nan","56,449","802,466","-1.085212074894912","nan","32,188","458,192","0.11164981723077005","nan","155,906","2,412,802","1.3928715838327008"
"2013-04-21 00:00:00","346,200","5,261,400","-1.6027379327111788","nan","992,647","15,926,719","3.5062642638821444","nan","276,000","4,455,000","-1.8073616927485148","nan","55,769","858,235","-1.1462968231498536","nan","31,451","489,643","-0.18713269093956342","nan","155,946","2,568,749","1.1447315712992605"
"2013-04-28 00:00:00","277,000","5,538,400","-2.6660339888578477","nan","1,002,107","16,928,826","3.1563460816729503","nan","236,000","4,691,000","-1.738583996648515","nan","53,476","911,711","-1.525435445231011","nan","30,488","520,131","-0.6689787141400387","nan","159,643","2,728,393","1.084590034613612"
"2013-05-05 00:00:00","310,600","5,849,000","-3.237546941949148","nan","888,871","17,817,697","3.0157211786822273","nan","234,000","4,925,000","-2.629497825227361","nan","56,399","968,110","-1.4993193236783782","nan","32,314","552,445","-0.7325855941004988","nan","164,119","2,892,513","1.2473406284762518"
"2013-05-12 00:00:00","225,700","6,074,700","-4.87174668796392","nan","933,511","18,751,208","2.1867203314930777","nan","288,000","5,213,000","-1.5114301908180607","nan","46,477","1,014,587","-1.434972089399409","nan","26,132","578,577","-0.8127642212309496","nan","150,815","3,043,328","1.0856912864468882"
"2013-05-19 00:00:00","340,600","6,415,300","-2.848532574128484","nan","1,083,933","19,835,141","3.112284554820107","nan","227,000","5,440,000","-2.1054525823285957","nan","55,966","1,070,553","-1.3559771816941293","nan","30,742","609,319","-0.8327962554277377","nan","160,969","3,204,297","1.0494112471279777"
"2013-05-26 00:00:00","283,100","6,698,400","-3.681122742436443","nan","923,019","20,758,160","2.490330937829171","nan","280,000","5,720,000","-1.2089810017271105","nan","55,085","1,125,638","-1.3967446957426688","nan","28,348","637,667","-1.4025772414795483","nan","161,600","3,365,897","1.0875961394158224"
"2013-06-02 00:00:00","356,200","7,054,600","-2.5486593637330657","nan","972,357","21,730,517","2.6617581057395654","nan","255,000","5,975,000","-1.4026402640264024","nan","55,736","1,181,374","-1.4399725020314804","nan","27,210","664,877","-2.1435268110108154","nan","147,135","3,513,032","0.7076415541109782"
"2013-06-09 00:00:00","304,100","7,358,700","-1.966348267455345","nan","983,429","22,713,946","2.737108710177182","nan","259,000","6,234,000","-1.4231499051233385","nan","44,899","1,226,273","-1.4726796196695773","nan","30,078","694,955","-1.6268713337712057","nan","162,809","3,675,842","0.8990031880878036"
"2013-06-16 00:00:00","331,100","7,689,800","-1.779259429564064","nan","980,578","23,694,524","2.833862189353681","nan","260,000","6,494,000","-1.620966520224215","nan","57,464","1,283,737","-1.1879883402569789","nan","29,838","724,793","-1.693391095353448","nan","156,851","3,832,694","0.9018246057462136"
"2013-06-23 00:00:00","318,600","8,008,400","-1.7024462692246374","nan","964,334","24,658,858","2.9583010008001906","nan","261,000","6,755,000","-1.759744037230945","nan","52,110","1,335,847","-1.369394725611599","nan","29,470","754,263","-1.8604875078393093","nan","157,385","3,990,080","1.0011156369564418"
"2013-06-30 00:00:00","304,300","8,312,700","-1.7167381974248883","nan","935,366","25,594,224","2.6599211899269335","nan","266,000","7,021,000","-1.7217245240761514","nan","54,900","1,390,747","-1.2981897591195235","nan","29,387","783,650","-1.9600483913140891","nan","148,443","4,138,523","0.7553748669810005"
"2013-07-07 00:00:00","300,600","8,613,300","-1.7004667724227716","nan","918,978","26,513,202","2.343795175314085","nan","257,000","7,278,000","-1.7946296046417558","nan","51,472","1,442,219","-1.3148720264671425","nan","31,178","814,828","-2.0764181486493243","nan","155,012","4,293,536","0.6487685203010756"
"2013-07-14 00:00:00","299,800","8,913,100","-1.762371872589","nan","929,111","27,442,313","2.1095984941740937","nan","258,000","7,536,000","-1.6316407779663251","nan","55,282","1,497,501","-1.3398663098433445","nan","27,074","841,902","-1.7645926314868348","nan","164,807","4,458,343","0.6886144167418138"
"2013-07-21 00:00:00","301,700","9,214,800","-1.7360518682818622","nan","946,445","28,388,758","2.0093486908616853","nan","254,000","7,790,000","-1.4547754585705235","nan","52,988","1,550,489","-1.383126568229315","nan","30,606","872,508","-1.6899040682541937","nan","162,956","4,621,300","0.7038131456867944"
"2013-07-28 00:00:00","301,400","9,516,200","-1.705349488188574","nan","959,788","29,348,546","2.1361965087805146","nan","255,000","8,045,000","-1.3125613346417992","nan","51,337","1,601,826","-1.4416796851205618","nan","30,661","903,169","-1.8146219918009336","nan","165,762","4,787,062","0.7906301332698717"
"2013-08-04 00:00:00","299,300","9,815,500","-1.7516640808768358","nan","957,849","30,306,395","2.0282916934209965","nan","258,000","8,303,000","-1.2605541681531776","nan","53,871","1,655,697","-1.4875367258127312","nan","30,894","934,063","-1.9145327865839903","nan","165,945","4,953,007","0.8286337385946752"
"2013-08-11 00:00:00","293,200","10,108,700","-1.8515641687865383","nan","923,652","31,230,047","1.8713075376303436","nan","255,000","8,558,000","-1.3031945565678598","nan","45,633","1,701,330","-1.3398019292127117","nan","30,655","964,718","-2.0175059060596254","nan","160,514","5,113,522","0.7375372099105846"
"2013-08-18 00:00:00","297,300","10,406,000","-1.920865614808946","nan","918,354","32,148,401","1.6595329114521746","nan","260,000","8,818,000","-1.3315430233859331","nan","51,753","1,753,083","-1.509977752309041","nan","33,156","997,874","-1.921230247852165","nan","155,494","5,269,017","0.5375579731915536"
"2013-08-25 00:00:00","296,000","10,702,000","-2.008899957880857","nan","938,394","33,086,795","1.5289581948004383","nan","264,000","9,082,000","-1.1751904243743212","nan","51,402","1,804,485","-1.6634250840186695","nan","32,838","1,030,712","-1.859945193792683","nan","166,319","5,435,336","0.5734231565306231"
"2013-09-01 00:00:00","303,900","11,005,900","-1.957133694412775","nan","949,964","34,036,759","1.4751279382142428","nan","271,000","9,353,000","-1.2459085629817395","nan","52,580","1,857,065","-1.8085211569586335","nan","31,704","1,062,416","-1.7537759587046509","nan","159,186","5,594,522","0.5458876101268544"
"2013-09-08 00:00:00","305,200","11,311,100","-1.9274455060953386","nan","991,601","35,028,360","1.4364279176312778","nan","280,000","9,633,000","-1.2202625102543152","nan","51,483","1,908,548","-1.9421491212521431","nan","30,911","1,093,327","-1.7376361713046435","nan","165,833","5,760,356","0.5588338624236968"
"2013-09-15 00:00:00","309,500","11,620,600","-1.881216542546909","nan","1,004,792","36,033,152","1.3859824292049723","nan","272,000","9,905,000","-1.187150837988824","nan","53,353","1,961,901","-1.8378070600290641","nan","31,725","1,125,052","-1.6817326985325423","nan","165,844","5,926,201","0.5781133041841997"
"2013-09-22 00:00:00","311,400","11,932,000","-1.9781808622502695","nan","1,009,047","37,042,199","1.3600485120234964","nan","271,000","10,176,000","-1.088646967340594","nan","51,196","2,013,097","-1.9584475797614544","nan","30,698","1,155,750","-1.7723055270129322","nan","167,339","6,093,540","0.5882297427839234"
"2013-09-29 00:00:00","311,300","12,243,300","-2.1084192852002843","nan","1,019,223","38,061,422","1.2993754458795905","nan","270,000","10,446,000","-1.1357183418512165","nan","51,157","2,064,254","-2.152197180775275","nan","32,066","1,187,816","-1.7456903682625864","nan","168,629","6,262,169","0.6326895662224956"
"2013-10-06 00:00:00","317,200","12,560,500","-2.157740993184035","nan","905,655","38,967,077","1.2520414976905556","nan","276,000","10,722,000","-1.1615044247787552","nan","51,641","2,115,895","-2.3285818477247346","nan","31,688","1,219,504","-1.718767503390879","nan","176,557","6,438,727","0.7455790621471579"
"2013-10-13 00:00:00","318,800","12,879,300","-2.1047110867879866","nan","1,044,408","40,011,485","1.202558445343584","nan","274,000","10,996,000","-1.2305757657414915","nan","54,433","2,170,328","-2.2255859946930485","nan","32,397","1,251,901","-1.711316183271066","nan","175,396","6,614,124","0.8723467270456382"
"2013-10-20 00:00:00","312,300","13,191,600","-2.081353919239902","nan","1,032,146","41,043,631","1.1980528100587833","nan","281,000","11,277,000","-1.295404814004371","nan","50,051","2,220,379","-2.440290028023867","nan","31,440","1,283,341","-1.7059406532099075","nan","166,626","6,780,750","0.7939754812062318"
"2013-10-27 00:00:00","322,300","13,513,900","-2.063252793761677","nan","1,032,604","42,076,235","1.1730754933133767","nan","286,000","11,563,000","-1.2553373185311756","nan","56,014","2,276,393","-2.445972069909658","nan","31,014","1,314,355","-1.8043251206942585","nan","164,490","6,945,240","0.6850408722143726"
"2013-11-03 00:00:00","319,400","13,833,300","-2.0082454947296924","nan","991,118","43,067,353","1.276472391623102","nan","282,000","11,845,000","-1.168126825198172","nan","46,370","2,322,763","-2.3603627537607537","nan","30,391","1,344,746","-1.8866134930293583","nan","172,042","7,117,282","0.7230344151418109"
"2013-11-10 00:00:00","324,200","14,157,500","-2.0581113801452773","nan","1,049,706","44,117,059","1.3114483873320353","nan","276,000","12,121,000","-1.1660143509458578","nan","53,786","2,376,549","-2.3917531870396687","nan","32,181","1,376,927","-1.8820127439006171","nan","181,107","7,298,390","0.8232817137816539"
"2013-11-17 00:00:00","332,600","14,490,100","-2.1606876388410683","nan","988,519","45,105,578","1.2631316539441855","nan","277,000","12,398,000","-1.2111553784860547","nan","54,689","2,431,238","-2.3402308417198867","nan","30,396","1,407,323","-2.0105848841281784","nan","176,714","7,475,104","0.8481495766203153"
"2013-11-24 00:00:00","338,600","14,828,700","-2.2169615361789425","nan","1,034,663","46,140,241","1.2627491033607896","nan","289,000","12,687,000","-1.2838468720821652","nan","53,661","2,484,899","-2.364639868043497","nan","31,864","1,439,187","-2.0820009416324012","nan","173,907","7,649,011","0.8552134102774573"
"2013-12-01 00:00:00","349,400","15,178,100","-2.1235023279208747","nan","1,013,750","47,153,991","1.187751382801892","nan","294,000","12,981,000","-1.3151892960316331","nan","56,895","2,541,794","-2.3203675080913087","nan","31,870","1,471,057","-2.1502172101187824","nan","170,374","7,819,385","0.7024742299905284"
"2013-12-08 00:00:00","337,400","15,515,500","-2.0653045251125093","nan","1,070,235","48,224,226","1.1605806351815886","nan","303,000","13,284,000","-1.3808463251670418","nan","58,540","2,600,334","-2.27284172864654","nan","33,463","1,504,520","-2.1203399622148567","nan","184,064","8,003,450","0.6355115889020766"
"2013-12-15 00:00:00","366,500","15,882,000","-1.856337749653946","nan","1,130,840","49,355,066","1.2016145485712855","nan","303,000","13,587,000","-1.099141068568926","nan","59,320","2,659,654","-2.3439043286371657","nan","34,075","1,538,595","-2.068059927973394","nan","192,728","8,196,178","0.675255788186206"
"2013-12-22 00:00:00","331,100","16,213,100","-1.7608172712785546","nan","1,035,249","50,390,315","1.6397235005324973","nan","121,000","13,708,000","-1.2320772389941652","nan","59,443","2,719,097","-2.0555709445014543","nan","30,505","1,569,100","-1.937869193829414","nan","181,507","8,377,685","0.6889289027619583"
"2013-12-29 00:00:00","129,100","16,342,200","-1.7985157587957872","nan","607,837","50,998,152","1.5478706342366308","nan","177,000","13,885,000","-1.5038660707951976","nan","12,170","2,731,267","-2.432413991917443","nan","14,201","1,583,301","-2.1524228584847975","nan","88,655","8,466,340","0.5934728325391063"
"2014-01-05 00:00:00","196,100","196,100","-34.21670580342166","nan","773,596","773,596","-8.972428010656017","nan","292,000","292,000","-1.6835016835016887","nan","45,089","45,089","5.486150102938424","nan","26,392","26,392","-2.277187395860338","nan","108,418","108,418","-16.656614992349887"
"2014-01-12 00:00:00","342,500","538,600","-18.48039957620705","nan","1,038,567","1,812,163","-5.6482558472513915","nan","288,000","580,000","-2.1922428330522763","nan","55,351","100,440","0.6755808592105552","nan","32,734","59,126","-1.1469270380525671","nan","166,422","274,840","-6.640031461360081"
"2014-01-19 00:00:00","327,400","866,000","-14.350707150628025","nan","1,033,259","2,845,422","-3.9820451119598914","nan","293,000","873,000","-1.244343891402707","nan","56,538","156,978","1.0063443447823346","nan","32,854","91,980","0.007610929294472157","nan","171,623","446,464","-3.577191023390938"
"2014-01-26 00:00:00","330,000","1,196,000","-12.0264803236484","nan","997,521","3,842,943","-3.5794556712329353","nan","285,000","1,158,000","-1.110162254483356","nan","56,428","213,406","0.6674811666532889","nan","32,938","124,918","0.7338236242823086","nan","163,927","610,391","-2.833498143519705"
"2014-02-02 00:00:00","324,900","1,520,900","-10.466827574027192","nan","981,923","4,824,866","-3.702881708927137","nan","285,000","1,443,000","-1.2320328542094359","nan","55,093","268,499","0.6805807622504574","nan","32,261","157,179","1.4712717882504762","nan","173,107","783,498","-1.0148673711233585"
"2014-02-09 00:00:00","319,100","1,840,000","-9.6000786086273","nan","997,338","5,822,204","-3.2907724657115267","nan","277,000","1,720,000","0.6436512580456366","nan","55,743","324,242","1.3180261480388822","nan","30,330","187,509","0.864433949069948","nan","167,013","950,512","-1.043984303385045"
"2014-02-16 00:00:00","300,300","2,140,300","-9.623342623089272","nan","987,879","6,810,083","-2.7786966022782025","nan","268,000","1,988,000","0","nan","54,513","378,755","1.1261904698334178","nan","31,791","219,300","0.34317089910776133","nan","162,342","1,112,854","-1.1458882939735844"
"2014-02-23 00:00:00","315,600","2,455,900","-9.17193683198343","nan","984,600","7,794,683","-2.6445415776547208","nan","281,000","2,269,000","-0.08806693086745554","nan","54,159","432,914","0.8383121950083137","nan","28,816","248,116","-0.7666987957589555","nan","164,760","1,277,615","-0.9072525547329917"
"2014-03-02 00:00:00","318,200","2,774,100","-8.79471330878485","nan","985,846","8,780,529","-2.706459026540358","nan","273,000","2,542,000","-0.6643220007815529","nan","53,510","486,424","0.3761857693236266","nan","32,434","280,550","-0.3296882882498835","nan","165,520","1,443,135","-0.550606908014899"
"2014-03-09 00:00:00","327,500","3,101,600","-7.0235918342876005","nan","1,000,324","9,780,853","-2.633901551350661","nan","279,000","2,821,000","-0.7039774727208794","nan","53,366","539,790","0.10942136498516675","nan","31,302","311,852","-0.2957378579626919","nan","167,847","1,610,983","-0.40533078412073564"
"2014-03-16 00:00:00","335,400","3,437,000","-6.846270598438849","nan","960,578","10,741,431","-2.993209074616189","nan","275,000","3,096,000","-0.9913655260633192","nan","56,477","596,267","0.06746494591895669","nan","32,881","344,733","-0.32873623037556854","nan","163,801","1,774,785","-0.4367461512957789"
"2014-03-23 00:00:00","341,300","3,778,300","-6.704034767148997","nan","985,879","11,727,310","-3.218280541223862","nan","278,000","3,374,000","-0.764705882352942","nan","46,499","642,766","-0.04991548577409333","nan","25,775","370,508","-0.4227574103488223","nan","164,052","1,938,837","-0.6310590902866835"
"2014-03-30 00:00:00","317,800","4,096,100","-3.537197089230631","nan","1,026,540","12,753,850","-2.0121850825204035","nan","268,000","3,642,000","0.3029468465987293","nan","55,844","698,610","-0.161773910955759","nan","31,891","402,399","0.3538829866826205","nan","160,619","2,099,456","0.027824456267694586"
"2014-04-06 00:00:00","330,300","4,426,400","-2.6437337790876683","nan","993,254","13,747,104","-1.278238576383643","nan","282,000","3,924,000","0.3580562659846578","nan","52,666","751,276","0.7049437211216372","nan","27,678","430,077","0.9560943089736327","nan","158,844","2,258,301","0.06225215463962286"
"2014-04-13 00:00:00","331,800","4,758,200","-3.194173177083343","nan","1,032,354","14,779,458","-1.035310396253621","nan","285,000","4,209,000","0.7178750897343775","nan","56,979","808,255","0.7214012805526977","nan","31,041","461,118","0.6385969200684514","nan","160,740","2,419,042","0.25859296943902166"
"2014-04-20 00:00:00","192,000","4,950,200","-5.91477553502871","nan","875,931","15,655,389","-1.7036151639267274","nan","232,000","4,441,000","-0.3142536475869804","nan","57,467","865,722","0.872371786282315","nan","28,935","490,053","0.08373447593450578","nan","159,691","2,578,733","0.38866703350109333"
"2014-04-27 00:00:00","284,600","5,234,800","-5.481727574750835","nan","915,792","16,571,181","-2.1126391162624003","nan","281,000","4,722,000","0.6608399062033641","nan","46,648","912,370","0.07228167697877552","nan","25,575","515,628","-0.8657434377108899","nan","154,746","2,733,479","0.18641411975899302"
"2014-05-04 00:00:00","292,900","5,527,700","-5.4932467088391235","nan","842,411","17,413,592","-2.26799793486218","nan","279,000","5,001,000","1.5431472081218374","nan","57,557","969,927","0.1876852836971068","nan","32,465","548,093","-0.787770728307791","nan","157,464","2,890,943","-0.054243490003344164"
"2014-05-11 00:00:00","344,800","5,872,500","-3.3285594350338243","nan","935,023","18,348,615","-2.1470243410451246","nan","278,000","5,279,000","1.2660656052177188","nan","45,993","1,015,920","0.13138350875775018","nan","26,946","575,039","-0.6115002843182396","nan","160,365","3,051,309","0.2622581344521109"
"2014-05-18 00:00:00","279,600","6,152,100","-4.10269200193288","nan","933,570","19,282,185","-2.7877593610249676","nan","277,000","5,556,000","2.132352941176464","nan","55,721","1,071,641","0.10162971847260849","nan","30,854","605,893","-0.5622670555160738","nan","162,071","3,213,380","0.2834773453391364"
"2014-05-25 00:00:00","344,600","6,496,700","-3.011166845813932","nan","958,440","20,240,625","-2.493164134008026","nan","233,000","5,789,000","1.2062937062937067","nan","52,985","1,124,626","-0.08990456967514149","nan","30,997","636,890","-0.12185043290620001","nan","164,963","3,378,344","0.3697904444849769"
"2014-06-01 00:00:00","224,300","6,721,000","-4.728829416267402","nan","878,453","21,119,078","-2.8137342521579143","nan","288,000","6,077,000","1.707112970711293","nan","57,441","1,182,067","0.058660508865088445","nan","27,874","664,764","-0.016995624754656546","nan","147,836","3,526,180","0.37426349254334923"
"2014-06-08 00:00:00","294,000","7,015,000","-4.6706619375705","nan","1,015,306","22,134,384","-2.551568978811531","nan","229,000","6,306,000","1.1549566891241483","nan","46,365","1,228,432","0.1760619372684431","nan","29,056","693,820","-0.1633199271895336","nan","167,704","3,693,885","0.490840798626607"
"2014-06-15 00:00:00","278,000","7,293,000","-5.160082186792891","nan","891,406","23,025,790","-2.8223145567304897","nan","281,000","6,587,000","1.4320911610717673","nan","56,477","1,284,909","0.0912959585958788","nan","30,642","724,462","-0.045668211475543785","nan","159,058","3,852,943","0.5283283680897739"
"2014-06-22 00:00:00","343,000","7,636,000","-4.650117376754409","nan","936,773","23,962,563","-2.8237114630369433","nan","270,000","6,857,000","1.509992598075499","nan","56,357","1,341,266","0.40566022905316856","nan","29,410","753,872","-0.05183868226335164","nan","167,280","4,020,224","0.755472768244573"
"2014-06-29 00:00:00","330,000","7,966,000","-4.170726719357134","nan","921,345","24,883,908","-2.7752980516228973","nan","276,000","7,133,000","1.595214356929219","nan","55,616","1,396,882","0.44112983885638357","nan","31,654","785,526","0.2393925859758781","nan","158,387","4,178,612","0.9686545251398968"
"2014-07-06 00:00:00","331,200","8,297,200","-3.6699058432888734","nan","918,368","25,802,276","-2.681403777635012","nan","282,000","7,415,000","1.8823852706787676","nan","52,856","1,449,738","0.5213493928453374","nan","29,260","814,786","-0.005154462045979358","nan","157,886","4,336,498","1.0006249634337792"
"2014-07-13 00:00:00","308,000","8,605,200","-3.4544658985089427","nan","941,581","26,743,857","-2.545179045221147","nan","282,000","7,697,000","2.1364118895966158","nan","53,891","1,503,629","0.40921508566604814","nan","30,599","845,385","0.41370610831188515","nan","160,426","4,496,925","0.8653772838708846"
"2014-07-20 00:00:00","308,000","8,913,200","-3.2729956157485702","nan","945,413","27,689,270","-2.463961262412397","nan","269,000","7,966,000","2.2593068035943418","nan","55,683","1,559,312","0.5690462815279602","nan","25,548","870,933","-0.1805141041686653","nan","165,698","4,662,623","0.8941973447839331"
"2014-07-27 00:00:00","288,100","9,201,300","-3.3090939660789047","nan","912,474","28,601,744","-2.5445962467782834","nan","245,000","8,211,000","2.0633934120571666","nan","55,147","1,614,459","0.7886624389914942","nan","31,165","902,098","-0.11858245798958933","nan","168,059","4,830,682","0.9112055684608293"
"2014-08-03 00:00:00","275,700","9,477,000","-3.448627171310676","nan","901,292","29,503,036","-2.650790369491318","nan","271,000","8,482,000","2.1558472841141736","nan","55,957","1,670,416","0.8889911620302513","nan","31,474","933,572","-0.052566047472168975","nan","169,458","5,000,141","0.9516035508119813"
"2014-08-10 00:00:00","275,100","9,752,100","-3.5276543967077885","nan","954,885","30,457,921","-2.4723818058935336","nan","278,000","8,760,000","2.360364571161483","nan","47,348","1,717,764","0.9659501683976686","nan","30,449","964,021","-0.07224909248091649","nan","163,473","5,163,614","0.9796106849298383"
"2014-08-17 00:00:00","278,900","10,031,000","-3.6036901787430367","nan","977,942","31,435,863","-2.216402613616779","nan","289,000","9,049,000","2.619641642095715","nan","57,014","1,774,778","1.2375341042038457","nan","30,979","995,000","-0.28801231417993733","nan","165,240","5,328,855","1.1356591097540445"
"2014-08-24 00:00:00","286,800","10,317,800","-3.5899831807138867","nan","985,140","32,421,003","-2.012258969174866","nan","286,000","9,335,000","2.785730015415112","nan","57,894","1,832,672","1.5620523307204053","nan","31,442","1,026,442","-0.4142767329768162","nan","169,636","5,498,491","1.1619333103792115"
"2014-08-31 00:00:00","295,500","10,613,300","-3.5671776047392854","nan","989,429","33,410,432","-1.8401487638702605","nan","288,000","9,623,000","2.8867742970169985","nan","56,612","1,889,284","1.734941964874693","nan","30,402","1,056,844","-0.5244649929970961","nan","153,346","5,651,838","1.024484124920093"
"2014-09-07 00:00:00","307,100","10,920,400","-3.454129129792861","nan","1,011,393","34,421,825","-1.731554089315054","nan","293,000","9,916,000","2.9378179175749892","nan","58,206","1,947,490","2.040399298314739","nan","31,589","1,088,433","-0.4476245441665725","nan","169,372","5,821,210","1.0564223290786714"
"2014-09-14 00:00:00","303,500","11,223,900","-3.4137652100579885","nan","1,024,015","35,445,840","-1.6299212458571475","nan","297,000","10,213,000","3.1095406360424107","nan","57,821","2,005,311","2.2126498737703884","nan","31,794","1,120,227","-0.4288690656076284","nan","174,702","5,995,912","1.1763250012041766"
"2014-09-21 00:00:00","321,200","11,545,100","-3.2425410660409","nan","1,036,096","36,481,936","-1.512499298435273","nan","293,000","10,506,000","3.2429245283018844","nan","58,354","2,063,665","2.511950492201805","nan","32,829","1,153,056","-0.23309539260220902","nan","178,527","6,174,440","1.3276351311591839"
