,keys,values,0,1,2,3
2884,26:0:0:13,7647.675,26,0,0,13
2885,28:16:0:1,0.2395519,28,16,0,1
2886,26:0:0:18,8140.0,26,0,0,18
2887,22:10:0:12,0.0,22,10,0,12
2888,22:10:0:13,0.0,22,10,0,13
2889,22:10:0:10,0.0,22,10,0,10
2890,22:10:0:11,1.0,22,10,0,11
2891,22:10:0:16,-1.0,22,10,0,16
2892,22:10:0:17,0.0,22,10,0,17
2893,22:10:0:14,0.0,22,10,0,14
2894,22:10:0:15,1.0,22,10,0,15
2895,22:10:0:18,0.0,22,10,0,18
2896,3:1:0:13,16798.3,3,1,0,13
2897,3:1:0:12,16604.11,3,1,0,12
2898,3:1:0:11,16428.2,3,1,0,11
2899,3:1:0:10,16265.41,3,1,0,10
2900,3:1:0:17,17571.35,3,1,0,17
2901,3:1:0:16,17377.02,3,1,0,16
2902,3:1:0:15,17199.94,3,1,0,15
2903,3:1:0:14,17000.39,3,1,0,14
2904,9:16:0:0,0.7708683,9,16,0,0
2905,9:16:0:1,0.7032565,9,16,0,1
2906,3:1:0:19,17915.0,3,1,0,19
2907,3:1:0:18,17724.0,3,1,0,18
2908,9:16:0:4,0.4402356,9,16,0,4
2909,9:16:0:5,0.3207144,9,16,0,5
2910,9:16:0:6,0.2978618,9,16,0,6
2911,9:16:0:7,0.3013699,9,16,0,7
2912,34:1:0:2,19571.78,34,1,0,2
2913,21:9:0:8,-14.0,21,9,0,8
2914,21:9:0:9,-9.0,21,9,0,9
2915,11:10:0:6,-0.12,11,10,0,6
2916,11:10:0:7,-0.063,11,10,0,7
2917,11:10:0:4,0.0,11,10,0,4
2918,11:10:0:5,0.096,11,10,0,5
2919,11:10:0:2,-1.4,11,10,0,2
2920,11:10:0:3,0.3,11,10,0,3
2921,11:10:0:0,-0.3,11,10,0,0
2922,11:10:0:1,0.25,11,10,0,1
2923,11:10:0:8,-0.089,11,10,0,8
2924,11:10:0:9,0.052,11,10,0,9
2925,8:5:0:4,127.0,8,5,0,4
2926,8:5:0:5,96.0,8,5,0,5
2927,8:5:0:6,180.0,8,5,0,6
2928,8:5:0:7,97.0,8,5,0,7
2929,8:5:0:0,279.0,8,5,0,0
2930,8:5:0:1,194.0,8,5,0,1
2931,8:5:0:2,45.0,8,5,0,2
2932,8:5:0:3,-20.0,8,5,0,3
2933,8:5:0:8,-5.0,8,5,0,8
2934,8:5:0:9,-31.0,8,5,0,9
2935,13:3:0:18,59685.23,13,3,0,18
2936,13:3:0:15,59190.14,13,3,0,15
2937,13:3:0:14,59000.59,13,3,0,14
2938,13:3:0:17,59394.21,13,3,0,17
2939,13:3:0:16,59364.69,13,3,0,16
2940,13:3:0:11,58064.21,13,3,0,11
2941,13:3:0:10,57874.75,13,3,0,10
2942,13:3:0:13,58652.88,13,3,0,13
2943,13:3:0:12,58223.74,13,3,0,12
2944,11:8:0:18,2.176,11,8,0,18
2945,11:8:0:16,2.507,11,8,0,16
2946,11:8:0:17,2.581,11,8,0,17
2947,11:8:0:14,3.036,11,8,0,14
2948,11:8:0:15,2.899,11,8,0,15
2949,11:8:0:12,2.625,11,8,0,12
2950,11:8:0:13,2.86,11,8,0,13
2951,11:8:0:10,2.45,11,8,0,10
2952,11:8:0:11,2.514,11,8,0,11
2953,22:5:0:7,50.0,22,5,0,7
2954,16:9:0:18,10.3,16,9,0,18
2955,22:5:0:6,64.0,22,5,0,6
2956,16:9:0:14,6.6,16,9,0,14
2957,16:9:0:15,7.7,16,9,0,15
2958,16:9:0:16,11.0,16,9,0,16
2959,16:9:0:17,10.0,16,9,0,17
2960,16:9:0:10,6.1,16,9,0,10
2961,16:9:0:11,5.4,16,9,0,11
2962,16:9:0:12,6.0,16,9,0,12
2963,16:9:0:13,7.7,16,9,0,13
2964,22:5:0:4,62.0,22,5,0,4
2965,8:12:0:9,8.555864,8,12,0,9
2966,22:5:0:3,53.0,22,5,0,3
2967,8:12:0:8,8.566114,8,12,0,8
2968,22:5:0:2,50.0,22,5,0,2
2969,22:5:0:1,40.0,22,5,0,1
2970,22:5:0:0,35.0,22,5,0,0
2971,22:15:0:18,-3.44267,22,15,0,18
2972,34:9:0:15,-371.32,34,9,0,15
2973,34:9:0:10,-499.385,34,9,0,10
2974,8:7:0:6,829.0,8,7,0,6
2975,8:7:0:7,842.0,8,7,0,7
2976,8:7:0:4,846.0,8,7,0,4
2977,8:7:0:5,839.0,8,7,0,5
2978,8:7:0:2,860.0,8,7,0,2
2979,8:7:0:3,852.0,8,7,0,3
2980,8:7:0:0,885.0,8,7,0,0
2981,8:7:0:1,883.0,8,7,0,1
2982,8:12:0:0,9.36599,8,12,0,0
2983,8:7:0:8,854.0,8,7,0,8
2984,8:7:0:9,818.0,8,7,0,9
2985,24:5:0:18,-215.6911,24,5,0,18
2986,24:5:0:11,774.6902,24,5,0,11
2987,24:5:0:10,713.6335,24,5,0,10
2988,24:5:0:13,570.3324,24,5,0,13
2989,24:5:0:12,884.2795,24,5,0,12
2990,24:5:0:15,180.5536,24,5,0,15
2991,24:5:0:14,247.3503,24,5,0,14
2992,24:5:0:17,-90.32573,24,5,0,17
2993,24:5:0:16,151.0412,24,5,0,16
2994,29:10:0:5,61.535,29,10,0,5
2995,29:10:0:4,410.003,29,10,0,4
2996,29:10:0:7,69.314,29,10,0,7
2997,29:10:0:6,74.913,29,10,0,6
2998,29:10:0:1,388.0,29,10,0,1
2999,29:10:0:0,378.729,29,10,0,0
3000,29:10:0:3,402.071,29,10,0,3
3001,29:10:0:2,395.37,29,10,0,2
3002,26:16:0:8,0.7446579,26,16,0,8
3003,26:16:0:9,0.689801,26,16,0,9
3004,29:10:0:9,71.916,29,10,0,9
3005,29:10:0:8,71.031,29,10,0,8
3006,25:9:0:8,29.0,25,9,0,8
3007,25:9:0:9,25.0,25,9,0,9
3008,25:9:0:0,11.0,25,9,0,0
3009,25:9:0:1,6.0,25,9,0,1
3010,25:9:0:2,6.0,25,9,0,2
3011,25:9:0:3,11.0,25,9,0,3
3012,25:9:0:4,14.0,25,9,0,4
3013,25:9:0:5,25.0,25,9,0,5
3014,25:9:0:6,29.0,25,9,0,6
3015,25:9:0:7,31.0,25,9,0,7
3016,23:13:0:12,10.00463,23,13,0,12
3017,23:13:0:13,9.803015,23,13,0,13
3018,23:13:0:10,9.926674,23,13,0,10
3019,23:13:0:11,9.886281,23,13,0,11
3020,23:13:0:16,9.576557,23,13,0,16
3021,23:13:0:17,9.696946,23,13,0,17
3022,23:13:0:14,9.765087,23,13,0,14
3023,23:13:0:15,9.842362,23,13,0,15
3024,23:13:0:18,9.622247,23,13,0,18
3025,23:13:0:19,9.475794,23,13,0,19
3026,36:2:0:6,68130.0,36,2,0,6
3027,30:15:0:12,1.721157,30,15,0,12
3028,8:16:0:19,0.3535498,8,16,0,19
3029,36:2:0:0,69589.0,36,2,0,0
3030,31:0:0:18,1317.997,31,0,0,18
3031,31:0:0:19,1315.819,31,0,0,19
3032,31:0:0:14,1334.515,31,0,0,14
3033,31:0:0:15,1331.475,31,0,0,15
3034,31:0:0:16,1327.439,31,0,0,16
3035,31:0:0:17,1322.696,31,0,0,17
3036,31:0:0:10,1354.775,31,0,0,10
3037,31:0:0:11,1346.81,31,0,0,11
3038,31:0:0:12,1340.68,31,0,0,12
3039,31:0:0:13,1337.09,31,0,0,13
3040,29:16:0:3,1.176312,29,16,0,3
3041,29:16:0:2,1.207391,29,16,0,2
3042,29:16:0:1,1.170163,29,16,0,1
3043,29:16:0:0,1.198123,29,16,0,0
3044,29:16:0:7,0.9321148,29,16,0,7
3045,29:16:0:6,0.9946555,29,16,0,6
3046,29:16:0:5,1.118922,29,16,0,5
3047,29:16:0:4,1.154981,29,16,0,4
3048,29:16:0:9,0.9297798,29,16,0,9
3049,29:16:0:8,0.8631859,29,16,0,8
3050,8:3:0:3,82057.0,8,3,0,3
3051,5:7:0:10,55.214,5,7,0,10
3052,27:16:0:2,1.501541,27,16,0,2
3053,8:3:0:0,81539.0,8,3,0,0
3054,8:16:0:8,0.05578733,8,16,0,8
3055,8:10:0:9,-2.0,8,10,0,9
3056,8:10:0:8,-1.0,8,10,0,8
3057,8:10:0:5,1.0,8,10,0,5
3058,8:10:0:4,0.0,8,10,0,4
3059,8:10:0:7,1.0,8,10,0,7
3060,8:10:0:6,3.0,8,10,0,6
3061,8:10:0:1,-1.0,8,10,0,1
3062,8:10:0:0,1.0,8,10,0,0
3063,8:10:0:3,0.0,8,10,0,3
3064,8:10:0:2,-1.0,8,10,0,2
3065,8:16:0:15,-0.230758,8,16,0,15
3066,22:15:0:5,6.511176,22,15,0,5
3067,22:15:0:4,5.284791,22,15,0,4
3068,22:15:0:7,4.03071,22,15,0,7
3069,22:15:0:6,5.403841,22,15,0,6
3070,22:15:0:1,3.676471,22,15,0,1
3071,22:15:0:0,3.091807,22,15,0,0
3072,22:15:0:3,4.527336,22,15,0,3
3073,22:15:0:2,4.055792,22,15,0,2
3074,22:15:0:9,1.335368,22,15,0,9
3075,22:15:0:8,2.390286,22,15,0,8
3076,20:8:0:18,18.0,20,8,0,18
3077,20:8:0:19,19.0,20,8,0,19
3078,8:16:0:14,-0.2812443,8,16,0,14
3079,20:8:0:12,16.0,20,8,0,12
3080,20:8:0:13,18.0,20,8,0,13
3081,20:8:0:10,16.0,20,8,0,10
3082,20:8:0:11,18.0,20,8,0,11
3083,20:8:0:16,19.0,20,8,0,16
3084,20:8:0:17,18.0,20,8,0,17
3085,20:8:0:14,21.0,20,8,0,14
3086,20:8:0:15,20.0,20,8,0,15
3087,8:16:0:4,-0.006095405,8,16,0,4
3088,8:3:0:7,82440.0,8,3,0,7
3089,8:16:0:13,-0.1483156,8,16,0,13
3090,8:16:0:12,-0.1359735,8,16,0,12
3091,8:16:0:11,-0.116413,8,16,0,11
3092,8:16:0:10,-0.03151859,8,16,0,10
3093,16:13:0:12,8.125,16,13,0,12
3094,16:13:0:13,7.367236,16,13,0,13
3095,16:13:0:10,7.739439,16,13,0,10
3096,16:13:0:11,8.039776,16,13,0,11
3097,16:13:0:16,7.333076,16,13,0,16
3098,16:13:0:17,7.345325,16,13,0,17
3099,16:13:0:14,7.432704,16,13,0,14
3100,16:13:0:15,7.495808,16,13,0,15
3101,22:3:0:1,10044.0,22,3,0,1
3102,22:3:0:0,10009.0,22,3,0,0
3103,16:13:0:18,6.996226,16,13,0,18
3104,22:3:0:2,10084.0,22,3,0,2
3105,22:3:0:5,10249.0,22,3,0,5
3106,22:3:0:4,10187.0,22,3,0,4
3107,22:3:0:7,10395.0,22,3,0,7
3108,22:3:0:6,10331.0,22,3,0,6
3109,26:1:0:7,3725.064,26,1,0,7
3110,26:1:0:6,3697.305,26,1,0,6
3111,26:1:0:5,3674.047,26,1,0,5
3112,26:1:0:4,3654.292,26,1,0,4
3113,26:1:0:3,3638.036,26,1,0,3
3114,26:1:0:2,3627.474,26,1,0,2
3115,26:1:0:1,3618.619,26,1,0,1
3116,26:1:0:0,3602.082,26,1,0,0
3117,26:1:0:9,3774.508,26,1,0,9
3118,26:1:0:8,3750.717,26,1,0,8
3119,15:2:0:2,23148.09,15,2,0,2
3120,15:2:0:3,23295.73,15,2,0,3
3121,15:2:0:0,22705.33,15,2,0,0
3122,15:2:0:1,22924.51,15,2,0,1
3123,15:2:0:6,23843.14,15,2,0,6
3124,15:2:0:7,23970.04,15,2,0,7
3125,15:2:0:4,23457.84,15,2,0,4
3126,15:2:0:5,23666.77,15,2,0,5
3127,15:2:0:8,24089.7,15,2,0,8
3128,15:2:0:9,24165.49,15,2,0,9
3129,28:6:0:9,716.0,28,6,0,9
3130,26:3:0:5,7164.444,26,3,0,5
3131,26:3:0:4,7123.537,26,3,0,4
3132,26:3:0:7,7255.653,26,3,0,7
3133,26:3:0:6,7197.638,26,3,0,6
3134,26:3:0:1,7062.354,26,3,0,1
3135,26:3:0:0,7019.019,26,3,0,0
3136,26:3:0:3,7096.465,26,3,0,3
3137,26:3:0:2,7081.346,26,3,0,2
3138,26:3:0:9,7364.148,26,3,0,9
3139,26:3:0:8,7313.853,26,3,0,8
3140,2:7:0:18,109.334,2,7,0,18
3141,2:7:0:16,104.292,2,7,0,16
3142,2:7:0:17,109.076,2,7,0,17
3143,2:7:0:14,104.509,2,7,0,14
3144,2:7:0:15,105.0,2,7,0,15
3145,2:7:0:12,100.658,2,7,0,12
3146,2:7:0:13,104.587,2,7,0,13
3147,2:7:0:10,103.278,2,7,0,10
3148,2:7:0:11,101.587,2,7,0,11
3149,29:8:0:18,1412.0,29,8,0,18
3150,16:13:0:0,9.27508,16,13,0,0
3151,16:13:0:1,9.385152,16,13,0,1
3152,16:13:0:2,9.263658,16,13,0,2
3153,16:13:0:3,9.145269,16,13,0,3
3154,16:13:0:4,8.787143,16,13,0,4
3155,16:13:0:5,8.665907,16,13,0,5
3156,16:13:0:6,8.357804,16,13,0,6
3157,16:13:0:7,8.29271,16,13,0,7
3158,16:13:0:8,9.077826,16,13,0,8
3159,16:13:0:9,7.857688,16,13,0,9
3160,10:7:0:6,132.0,10,7,0,6
3161,10:7:0:7,133.0,10,7,0,7
3162,10:7:0:4,143.0,10,7,0,4
3163,10:7:0:5,136.0,10,7,0,5
3164,10:7:0:2,139.0,10,7,0,2
3165,10:7:0:3,141.0,10,7,0,3
3166,10:7:0:0,145.0,10,7,0,0
3167,10:7:0:1,143.0,10,7,0,1
3168,30:7:0:8,83.672,30,7,0,8
3169,10:7:0:8,136.0,10,7,0,8
3170,10:7:0:9,132.0,10,7,0,9
3171,30:7:0:6,80.227,30,7,0,6
3172,30:7:0:7,81.079,30,7,0,7
3173,10:8:0:19,-35.0,10,8,0,19
3174,10:8:0:18,-38.0,10,8,0,18
3175,21:6:0:15,413.0,21,6,0,15
3176,21:6:0:14,418.0,21,6,0,14
3177,21:6:0:13,414.0,21,6,0,13
3178,21:6:0:12,388.0,21,6,0,12
3179,21:6:0:11,374.0,21,6,0,11
3180,21:6:0:10,364.0,21,6,0,10
3181,10:8:0:11,-32.0,10,8,0,11
3182,10:8:0:10,-39.0,10,8,0,10
3183,10:8:0:13,-31.0,10,8,0,13
3184,10:8:0:12,-35.0,10,8,0,12
3185,10:8:0:15,-40.0,10,8,0,15
3186,10:8:0:14,-34.0,10,8,0,14
3187,10:8:0:17,-39.0,10,8,0,17
3188,10:8:0:16,-41.0,10,8,0,16
3189,3:5:0:9,300.0,3,5,0,9
3190,3:5:0:8,295.0,3,5,0,8
3191,3:5:0:3,231.0,3,5,0,3
3192,3:5:0:2,277.0,3,5,0,2
3193,3:5:0:1,305.0,3,5,0,1
3194,3:5:0:0,305.0,3,5,0,0
3195,3:5:0:7,309.0,3,5,0,7
3196,3:5:0:6,347.0,3,5,0,6
3197,3:5:0:5,298.0,3,5,0,5
3198,3:5:0:4,266.0,3,5,0,4
3199,29:4:0:1,271094.3,29,4,0,1
3200,27:9:0:10,0.0,27,9,0,10
3201,27:0:0:17,75175.83,27,0,0,17
3202,27:0:0:16,74223.63,27,0,0,16
3203,27:0:0:15,73142.15,27,0,0,15
3204,27:0:0:14,72039.2,27,0,0,14
3205,27:0:0:13,71051.68,27,0,0,13
3206,27:0:0:12,70158.11,27,0,0,12
3207,27:0:0:11,69295.25,27,0,0,11
3208,27:0:0:10,68435.38,27,0,0,10
3209,30:3:0:0,14273.32,30,3,0,0
3210,30:3:0:1,14495.22,30,3,0,1
3211,30:3:0:2,14695.79,30,3,0,2
3212,30:3:0:3,14896.36,30,3,0,3
3213,30:3:0:4,15096.93,30,3,0,4
3214,30:3:0:5,15297.5,30,3,0,5
3215,27:0:0:19,76902.87,27,0,0,19
3216,27:0:0:18,76054.62,27,0,0,18
3217,29:4:0:3,277533.5,29,4,0,3
3218,22:11:0:11,1.995723,22,11,0,11
3219,22:11:0:10,1.618508,22,11,0,10
3220,22:11:0:13,0.9471491,22,11,0,13
3221,16:6:0:1,5.7,16,6,0,1
3222,16:6:0:0,5.4,16,6,0,0
3223,16:6:0:3,5.4,16,6,0,3
3224,16:6:0:2,5.5,16,6,0,2
3225,16:6:0:5,5.7,16,6,0,5
3226,16:6:0:4,5.6,16,6,0,4
3227,16:6:0:7,5.3,16,6,0,7
3228,17:6:0:11,2290.166,17,6,0,11
3229,16:6:0:9,5.5,16,6,0,9
3230,16:6:0:8,5.3,16,6,0,8
3231,17:6:0:18,2245.228,17,6,0,18
3232,17:6:0:19,2243.352,17,6,0,19
3233,18:3:0:10,16305.53,18,3,0,10
3234,18:3:0:11,16334.21,18,3,0,11
3235,18:3:0:12,16357.99,18,3,0,12
3236,18:3:0:13,16405.4,18,3,0,13
3237,3:3:0:9,31775.0,3,3,0,9
3238,3:3:0:8,31480.0,3,3,0,8
3239,18:12:0:3,12.69532,18,12,0,3
3240,3:3:0:4,30260.0,3,3,0,4
3241,3:3:0:7,31171.0,3,3,0,7
3242,3:3:0:6,30824.0,3,3,0,6
3243,18:12:0:7,12.51371,18,12,0,7
3244,3:3:0:0,29142.0,3,3,0,0
3245,3:3:0:3,30029.0,3,3,0,3
3246,3:3:0:2,29752.0,3,3,0,2
3247,31:12:0:0,9.403234,31,12,0,0
3248,21:3:0:14,38136.0,21,3,0,14
3249,21:3:0:15,38167.0,21,3,0,15
3250,21:3:0:16,38530.0,21,3,0,16
3251,21:3:0:17,38538.0,21,3,0,17
3252,21:3:0:10,38174.0,21,3,0,10
3253,21:3:0:11,38157.0,21,3,0,11
3254,21:3:0:12,38125.0,21,3,0,12
3255,21:3:0:13,38116.0,21,3,0,13
3256,21:3:0:18,38533.0,21,3,0,18
3257,21:3:0:19,38496.0,21,3,0,19
3258,26:8:0:8,8.778,26,8,0,8
3259,26:8:0:9,12.902,26,8,0,9
3260,26:8:0:6,11.067,26,8,0,6
3261,26:8:0:7,10.604,26,8,0,7
3262,26:8:0:4,15.905,26,8,0,4
3263,26:8:0:5,15.93,26,8,0,5
3264,26:8:0:2,17.745,26,8,0,2
3265,26:8:0:3,16.38,26,8,0,3
3266,26:8:0:0,18.816,26,8,0,0
3267,26:8:0:1,20.37,26,8,0,1
3268,4:14:0:19,0.3985617,4,14,0,19
3269,4:14:0:18,-0.2291171,4,14,0,18
3270,4:14:0:15,0.9799624,4,14,0,15
3271,4:14:0:14,1.041939,4,14,0,14
3272,4:14:0:17,0.03681932,4,14,0,17
3273,4:14:0:16,0.1738743,4,14,0,16
3274,4:14:0:11,0.1947609,4,14,0,11
3275,4:14:0:10,-0.5595053,4,14,0,10
3276,4:14:0:13,1.402679,4,14,0,13
3277,4:14:0:12,0.9672775,4,14,0,12
3278,31:1:0:16,708.52,31,1,0,16
3279,22:1:0:3,5261.42,22,1,0,3
3280,22:1:0:2,5236.024,22,1,0,2
3281,22:1:0:1,5213.71,22,1,0,1
3282,22:1:0:0,5195.238,22,1,0,0
3283,22:1:0:7,5391.273,22,1,0,7
3284,22:1:0:6,5359.805,22,1,0,6
3285,22:1:0:5,5324.594,22,1,0,5
3286,22:1:0:4,5289.668,22,1,0,4
3287,21:11:0:16,0.2076089,21,11,0,16
3288,21:11:0:17,-0.1297505,21,11,0,17
3289,21:11:0:14,0.8125499,21,11,0,14
3290,21:11:0:15,9.46582,21,11,0,15
3291,21:11:0:12,-0.2360934,21,11,0,12
3292,21:11:0:13,0.5245764,21,11,0,13
3293,21:11:0:10,-0.4454285,21,11,0,10
3294,21:11:0:11,-0.8389922,21,11,0,11
3295,27:13:0:8,6.272972,27,13,0,8
3296,27:13:0:9,6.05043,27,13,0,9
3297,21:11:0:18,-0.9347008,21,11,0,18
3298,21:11:0:19,-0.4417019,21,11,0,19
3299,24:6:0:9,453.172,24,6,0,9
3300,4:5:0:0,-11.817,4,5,0,0
3301,4:5:0:1,-12.207,4,5,0,1
3302,4:5:0:2,-10.012,4,5,0,2
3303,4:5:0:3,-9.504,4,5,0,3
3304,4:5:0:4,-11.523,4,5,0,4
3305,4:5:0:5,-11.552,4,5,0,5
3306,4:5:0:6,-60.11,4,5,0,6
3307,4:5:0:7,-3.167,4,5,0,7
3308,4:5:0:8,8.186,4,5,0,8
3309,4:5:0:9,9.122,4,5,0,9
3310,6:7:0:12,49.0,6,7,0,12
3311,6:7:0:13,49.0,6,7,0,13
3312,6:7:0:10,48.0,6,7,0,10
3313,12:4:0:10,4208.0,12,4,0,10
3314,6:7:0:16,50.0,6,7,0,16
3315,24:6:0:5,397.632,24,6,0,5
3316,12:4:0:16,4583.0,12,4,0,16
3317,19:15:0:13,0.891391,19,15,0,13
3318,19:15:0:12,1.301036,19,15,0,12
3319,19:15:0:11,3.488608,19,15,0,11
3320,19:15:0:10,1.691843,19,15,0,10
3321,19:15:0:17,-0.2719454,19,15,0,17
3322,6:7:0:14,50.0,6,7,0,14
3323,19:15:0:15,2.41213,19,15,0,15
3324,19:15:0:14,4.946356,19,15,0,14
3325,19:15:0:19,11.27416,19,15,0,19
3326,6:7:0:15,51.0,6,7,0,15
3327,23:16:0:9,-0.02035965,23,16,0,9
3328,23:16:0:8,-0.06579985,23,16,0,8
3329,25:12:0:3,10.05536,25,12,0,3
3330,25:12:0:2,10.17409,25,12,0,2
3331,25:12:0:1,10.746,25,12,0,1
3332,25:12:0:0,11.6694,25,12,0,0
3333,25:12:0:7,10.7563,25,12,0,7
3334,24:13:0:18,8.33547,24,13,0,18
3335,25:12:0:5,10.14427,25,12,0,5
3336,25:12:0:4,9.935083,25,12,0,4
3337,24:13:0:15,8.163575,24,13,0,15
3338,24:13:0:14,8.265415,24,13,0,14
3339,24:13:0:17,8.575921,24,13,0,17
3340,24:13:0:16,8.258339,24,13,0,16
3341,24:13:0:11,8.320121,24,13,0,11
3342,24:13:0:10,8.820807,24,13,0,10
3343,24:13:0:13,8.360472,24,13,0,13
3344,24:13:0:12,8.473936,24,13,0,12
3345,6:7:0:19,52.0,6,7,0,19
3346,29:6:0:6,4025.933,29,6,0,6
3347,8:4:0:11,82315.0,8,4,0,11
3348,8:4:0:10,82438.0,8,4,0,10
3349,8:4:0:13,82002.0,8,4,0,13
3350,8:4:0:12,82218.0,8,4,0,12
3351,8:4:0:15,81751.6,8,4,0,15
3352,8:4:0:14,81802.0,8,4,0,14
3353,8:4:0:17,80523.74,8,4,0,17
3354,8:4:0:16,80327.9,8,4,0,16
3355,8:4:0:18,80767.46,8,4,0,18
3356,24:11:0:5,4.815714,24,11,0,5
3357,13:0:0:14,59140.09,13,0,0,14
3358,13:0:0:15,59419.65,13,0,0,15
3359,13:0:0:16,59659.69,13,0,0,16
3360,4:7:0:1,112.782,4,7,0,1
3361,4:7:0:6,107.755,4,7,0,6
3362,4:7:0:7,108.243,4,7,0,7
3363,4:7:0:4,109.768,4,7,0,4
3364,13:0:0:13,58739.68,13,0,0,13
3365,6:2:0:9,2557.0,6,2,0,9
3366,4:7:0:8,111.288,4,7,0,8
3367,4:7:0:9,101.177,4,7,0,9
3368,13:0:0:18,60224.73,13,0,0,18
3369,13:0:0:19,60447.91,13,0,0,19
3370,6:2:0:8,2549.0,6,2,0,8
3371,24:11:0:1,4.085118,24,11,0,1
3372,24:11:0:0,4.245475,24,11,0,0
3373,2:16:0:3,0.2137558,2,16,0,3
3374,2:16:0:2,0.2422948,2,16,0,2
3375,9:13:0:11,9.418307,9,13,0,11
3376,9:13:0:10,9.456052,9,13,0,10
3377,9:13:0:13,9.611106,9,13,0,13
3378,9:13:0:12,9.827571,9,13,0,12
3379,6:2:0:7,2541.0,6,2,0,7
3380,2:16:0:4,0.2294421,2,16,0,4
3381,23:10:0:3,0.0,23,10,0,3
3382,23:10:0:2,0.0,23,10,0,2
3383,23:10:0:1,0.0,23,10,0,1
3384,6:2:0:6,2533.0,6,2,0,6
3385,23:10:0:7,0.0,23,10,0,7
3386,23:10:0:6,-23.764,23,10,0,6
3387,23:10:0:5,0.0,23,10,0,5
3388,23:10:0:4,0.0,23,10,0,4
3389,23:10:0:9,0.0,23,10,0,9
3390,23:10:0:8,0.0,23,10,0,8
3391,0:16:0:1,1.221883,0,16,0,1
3392,2:16:0:9,0.4337262,2,16,0,9
3393,0:16:0:0,1.12328,0,16,0,0
3394,24:11:0:9,17.44753,24,11,0,9
3395,2:16:0:8,0.4195191,2,16,0,8
3396,0:16:0:7,1.141375,0,16,0,7
3397,24:11:0:8,17.05757,24,11,0,8
3398,0:16:0:6,1.292764,0,16,0,6
3399,0:16:0:5,1.153519,0,16,0,5
3400,0:16:0:4,1.096303,0,16,0,4
3401,26:9:0:9,40.462,26,9,0,9
3402,26:9:0:8,43.027,26,9,0,8
3403,26:9:0:7,48.921,26,9,0,7
3404,26:9:0:6,41.843,26,9,0,6
3405,26:9:0:5,20.224,26,9,0,5
3406,26:9:0:4,16.149,26,9,0,4
3407,26:9:0:3,1.177,26,9,0,3
3408,26:9:0:2,-6.834,26,9,0,2
3409,26:9:0:1,-5.807,26,9,0,1
3410,26:9:0:0,14.458,26,9,0,0
3411,31:1:0:18,702.454,31,1,0,18
3412,5:3:0:16,5552.037,5,3,0,16
3413,5:3:0:15,5529.449,5,3,0,15
3414,5:3:0:14,5506.0,5,3,0,14
3415,5:3:0:13,5472.0,5,3,0,13
3416,5:3:0:12,5444.0,5,3,0,12
3417,5:3:0:11,5427.459,5,3,0,11
3418,5:3:0:10,5411.405,5,3,0,10
3419,1:5:0:15,23.521,1,5,0,15
3420,1:5:0:14,16.64,1,5,0,14
3421,1:5:0:17,43.739,1,5,0,17
3422,1:5:0:16,32.957,1,5,0,16
3423,1:5:0:11,28.686,1,5,0,11
3424,1:5:0:10,52.939,1,5,0,10
3425,1:5:0:13,27.014,1,5,0,13
3426,1:5:0:12,25.005,1,5,0,12
3427,1:5:0:19,77.14,1,5,0,19
3428,1:5:0:18,55.926,1,5,0,18
3429,12:5:0:6,67.0,12,5,0,6
3430,12:5:0:7,64.0,12,5,0,7
3431,12:5:0:4,46.0,12,5,0,4
3432,12:5:0:5,55.0,12,5,0,5
3433,12:5:0:2,38.0,12,5,0,2
3434,12:5:0:3,39.0,12,5,0,3
3435,12:5:0:0,23.0,12,5,0,0
3436,3:11:0:10,9.865053,3,11,0,10
3437,6:6:0:1,61.0,6,6,0,1
3438,6:6:0:0,63.0,6,6,0,0
3439,6:6:0:3,57.0,6,6,0,3
3440,6:6:0:2,59.0,6,6,0,2
3441,6:6:0:5,57.0,6,6,0,5
3442,6:6:0:4,58.0,6,6,0,4
3443,6:6:0:7,55.0,6,6,0,7
3444,6:6:0:6,56.0,6,6,0,6
3445,10:1:0:0,5394.0,10,1,0,0
3446,10:1:0:1,5389.0,10,1,0,1
3447,10:1:0:2,5382.0,10,1,0,2
3448,3:11:0:12,11.16061,3,11,0,12
3449,10:1:0:4,5363.0,10,1,0,4
3450,10:1:0:5,5353.0,10,1,0,5
3451,10:1:0:6,5344.0,10,1,0,6
3452,10:1:0:7,5331.0,10,1,0,7
3453,10:1:0:8,5318.0,10,1,0,8
3454,10:1:0:9,5309.0,10,1,0,9
3455,30:15:0:0,1.112326,30,15,0,0
3456,30:15:0:1,0.9591994,30,15,0,1
3457,30:15:0:6,0.3853149,30,15,0,6
3458,29:9:0:14,723.461,29,9,0,14
3459,30:15:0:4,0.6580153,30,15,0,4
3460,2:1:0:7,5278.198,2,1,0,7
3461,29:9:0:15,719.22,29,9,0,15
3462,18:2:0:18,8320.862,18,2,0,18
3463,18:2:0:17,8295.105,18,2,0,17
3464,18:2:0:16,8263.177,18,2,0,16
3465,18:2:0:15,8223.479,18,2,0,15
3466,18:2:0:14,8179.936,18,2,0,14
3467,18:2:0:13,8134.234,18,2,0,13
3468,18:2:0:12,8100.293,18,2,0,12
3469,18:2:0:11,8082.96,18,2,0,11
3470,18:2:0:10,8071.693,18,2,0,10
3471,29:9:0:10,950.917,29,9,0,10
