Cm_Code,Commodity,Cn_Code,Country,Year,Cows In Milk,Beginning Stocks,Production,Cows Milk Production,Other Milk Production,Imports,Total Supply,Exports,Domestic Consumption,Total Use,Ending Stocks,Fluid Use Dom. Consum.,Factory Use Consum.,Total Distribution,Feed Use Dom. Consum.,Unit Description
230000,"Dairy, Butter",AF,Afghanistan,2008,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AG,Algeria,2002,0,0,3,0,0,12.0,15.0,0,14.0,14.0,1,0,0,15.0,0,
230000,"Dairy, Butter",AG,Algeria,2003,0,1,0,0,0,15.0,16.0,0,15.0,15.0,1,0,0,16.0,0,
230000,"Dairy, Butter",AG,Algeria,2004,0,1,0,0,0,15.0,16.0,0,15.0,15.0,1,0,0,16.0,0,
230000,"Dairy, Butter",AG,Algeria,2005,0,1,0,0,0,15.0,16.0,0,15.0,15.0,1,0,0,16.0,0,
230000,"Dairy, Butter",AG,Algeria,2006,0,1,0,0,0,12.0,13.0,0,12.0,12.0,1,0,0,13.0,0,
230000,"Dairy, Butter",AG,Algeria,2007,0,1,0,0,0,12.0,13.0,0,12.0,12.0,1,0,0,13.0,0,
230000,"Dairy, Butter",AG,Algeria,2008,0,1,0,0,0,10.0,11.0,0,10.0,10.0,1,0,0,11.0,0,
230000,"Dairy, Butter",AG,Algeria,2009,0,1,0,0,0,9.0,10.0,0,9.0,9.0,1,0,0,10.0,0,
230000,"Dairy, Butter",AG,Algeria,2010,0,1,0,0,0,9.0,10.0,0,9.0,9.0,1,0,0,10.0,0,
230000,"Dairy, Butter",AG,Algeria,2011,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AG,Algeria,2012,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AG,Algeria,2013,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AG,Algeria,2014,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AG,Algeria,2015,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AG,Algeria,2016,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AG,Algeria,2017,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AG,Algeria,2018,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,
230000,"Dairy, Butter",AR,Argentina,2000,0,6,52,0,0,0.0,58.0,6,49.0,55.0,3,0,0,58.0,0,
230000,"Dairy, Butter",AR,Argentina,2001,0,3,47,0,0,2.0,52.0,5,45.0,50.0,2,0,0,52.0,0,
230000,"Dairy, Butter",AR,Argentina,2002,0,2,43,0,0,10.0,55.0,9,44.0,53.0,2,0,0,55.0,0,
230000,"Dairy, Butter",AR,Argentina,2003,0,2,35,0,0,4.0,41.0,1,39.0,40.0,1,0,0,41.0,0,
230000,"Dairy, Butter",AR,Argentina,2004,0,1,45,0,0,0.0,46.0,8,37.0,45.0,1,0,0,46.0,0,
230000,"Dairy, Butter",AR,Argentina,2005,0,1,47,0,0,0.0,48.0,4,42.0,46.0,2,0,0,48.0,0,
230000,"Dairy, Butter",AR,Argentina,2006,0,2,50,0,0,0.0,52.0,16,36.0,52.0,0,0,0,52.0,0,
230000,"Dairy, Butter",AR,Argentina,2007,0,0,55,0,0,0.0,55.0,21,34.0,55.0,0,0,0,55.0,0,
230000,"Dairy, Butter",AR,Argentina,2008,0,0,61,0,0,0.0,61.0,24,37.0,61.0,0,0,0,61.0,0,
230000,"Dairy, Butter",AR,Argentina,2009,0,0,51,0,0,0.0,51.0,17,34.0,51.0,0,0,0,51.0,0,
230000,"Dairy, Butter",AR,Argentina,2010,0,0,55,0,0,0.0,55.0,15,37.0,52.0,3,0,0,55.0,0,
230000,"Dairy, Butter",AR,Argentina,2011,0,3,63,0,0,0.0,66.0,27,35.0,62.0,4,0,0,66.0,0,
230000,"Dairy, Butter",AR,Argentina,2012,0,4,58,0,0,0.0,62.0,21,38.0,59.0,3,0,0,62.0,0,
230000,"Dairy, Butter",AR,Argentina,2013,0,3,60,0,0,1.0,64.0,19,41.0,60.0,4,0,0,64.0,0,
230000,"Dairy, Butter",AR,Argentina,2014,0,4,52,0,0,0.0,56.0,14,38.0,52.0,4,0,0,56.0,0,
230000,"Dairy, Butter",AR,Argentina,2015,0,4,50,0,0,0.0,54.0,9,41.0,50.0,4,0,0,54.0,0,
230000,"Dairy, Butter",AR,Argentina,2016,0,4,47,0,0,0.0,51.0,6,42.0,48.0,3,0,0,51.0,0,
230000,"Dairy, Butter",AR,Argentina,2017,0,3,46,0,0,1.0,50.0,4,43.0,47.0,3,0,0,50.0,0,
230000,"Dairy, Butter",AR,Argentina,2018,0,3,50,0,0,0.0,53.0,4,46.0,50.0,3,0,0,53.0,0,
230000,"Dairy, Butter",AS,Australia,2000,0,21,180,0,0,10.0,211.0,139,58.0,197.0,14,0,0,211.0,0,
230000,"Dairy, Butter",AS,Australia,2001,0,14,160,0,0,12.0,186.0,123,57.0,180.0,6,0,0,186.0,0,
230000,"Dairy, Butter",AS,Australia,2002,0,6,164,0,0,7.0,177.0,125,50.0,175.0,2,0,0,177.0,0,
230000,"Dairy, Butter",AS,Australia,2003,0,2,163,0,0,7.0,172.0,110,60.0,170.0,2,0,0,172.0,0,
230000,"Dairy, Butter",AS,Australia,2004,0,2,132,0,0,9.0,143.0,75,60.0,135.0,8,0,0,143.0,0,
230000,"Dairy, Butter",AS,Australia,2005,0,8,131,0,0,10.0,149.0,70,65.0,135.0,14,0,0,149.0,0,
230000,"Dairy, Butter",AS,Australia,2006,0,14,129,0,0,10.0,153.0,82,62.0,144.0,9,0,0,153.0,0,
230000,"Dairy, Butter",AS,Australia,2007,0,9,117,0,0,13.0,139.0,80,55.0,135.0,4,0,0,139.0,0,
230000,"Dairy, Butter",AS,Australia,2008,0,4,111,0,0,20.0,135.0,58,64.0,122.0,13,0,0,135.0,0,
230000,"Dairy, Butter",AS,Australia,2009,0,13,118,0,0,18.0,149.0,87,60.0,147.0,2,0,0,149.0,0,
230000,"Dairy, Butter",AS,Australia,2010,0,2,132,0,0,19.0,153.0,58,73.0,131.0,22,0,0,153.0,0,
230000,"Dairy, Butter",AS,Australia,2011,0,22,121,0,0,19.0,162.0,42,78.0,120.0,42,0,0,162.0,0,
230000,"Dairy, Butter",AS,Australia,2012,0,42,119,0,0,21.0,182.0,54,82.0,136.0,46,0,0,182.0,0,
230000,"Dairy, Butter",AS,Australia,2013,0,46,117,0,0,21.0,184.0,50,85.0,135.0,49,0,0,184.0,0,
230000,"Dairy, Butter",AS,Australia,2014,0,49,125,0,0,23.0,197.0,44,89.0,133.0,64,0,0,197.0,0,
230000,"Dairy, Butter",AS,Australia,2015,0,64,120,0,0,22.0,206.0,35,94.0,129.0,77,0,0,206.0,0,
230000,"Dairy, Butter",AS,Australia,2016,0,77,110,0,0,30.0,217.0,30,102.0,132.0,85,0,0,217.0,0,
230000,"Dairy, Butter",AS,Australia,2017,0,85,103,0,0,35.0,223.0,16,115.0,131.0,92,0,0,223.0,0,
230000,"Dairy, Butter",AS,Australia,2018,0,92,100,0,0,40.0,232.0,16,122.0,138.0,94,0,0,232.0,0,
230000,"Dairy, Butter",BO,Belarus,2006,0,0,88,0,0,1.0,89.0,46,43.0,89.0,0,0,0,89.0,0,
230000,"Dairy, Butter",BO,Belarus,2007,0,0,82,0,0,0.0,82.0,42,40.0,82.0,0,0,0,82.0,0,
230000,"Dairy, Butter",BO,Belarus,2008,0,0,98,0,0,1.0,99.0,52,47.0,99.0,0,0,0,99.0,0,
230000,"Dairy, Butter",BO,Belarus,2009,0,0,116,0,0,0.0,116.0,65,51.0,116.0,0,0,0,116.0,0,
230000,"Dairy, Butter",BO,Belarus,2010,0,0,99,0,0,0.0,99.0,45,54.0,99.0,0,0,0,99.0,0,
230000,"Dairy, Butter",BO,Belarus,2011,0,0,104,0,0,0.0,104.0,45,59.0,104.0,0,0,0,104.0,0,
230000,"Dairy, Butter",BO,Belarus,2012,0,0,113,0,0,0.0,113.0,54,59.0,113.0,0,0,0,113.0,0,
230000,"Dairy, Butter",BO,Belarus,2013,0,0,99,0,0,0.0,99.0,50,49.0,99.0,0,0,0,99.0,0,
230000,"Dairy, Butter",BO,Belarus,2014,0,0,107,0,0,1.0,108.0,55,53.0,108.0,0,0,0,108.0,0,
230000,"Dairy, Butter",BO,Belarus,2015,0,0,113,0,0,0.0,113.0,70,43.0,113.0,0,0,0,113.0,0,
230000,"Dairy, Butter",BO,Belarus,2016,0,0,118,0,0,0.0,118.0,77,41.0,118.0,0,0,0,118.0,0,
230000,"Dairy, Butter",BO,Belarus,2017,0,0,120,0,0,0.0,120.0,72,48.0,120.0,0,0,0,120.0,0,
230000,"Dairy, Butter",BO,Belarus,2018,0,0,116,0,0,0.0,116.0,73,43.0,116.0,0,0,0,116.0,0,
230000,"Dairy, Butter",BR,Brazil,2000,0,0,72,0,0,10.0,82.0,0,82.0,82.0,0,0,0,82.0,0,
230000,"Dairy, Butter",BR,Brazil,2001,0,0,78,0,0,2.0,80.0,3,77.0,80.0,0,0,0,80.0,0,
230000,"Dairy, Butter",BR,Brazil,2002,0,0,70,0,0,8.0,78.0,0,78.0,78.0,0,0,0,78.0,0,
230000,"Dairy, Butter",BR,Brazil,2003,0,0,72,0,0,4.0,76.0,0,76.0,76.0,0,0,0,76.0,0,
230000,"Dairy, Butter",BR,Brazil,2004,0,0,75,0,0,1.0,76.0,1,75.0,76.0,0,0,0,76.0,0,
230000,"Dairy, Butter",BR,Brazil,2005,0,0,77,0,0,1.0,78.0,1,77.0,78.0,0,0,0,78.0,0,
230000,"Dairy, Butter",BR,Brazil,2006,0,0,79,0,0,1.0,80.0,1,79.0,80.0,0,0,0,80.0,0,
230000,"Dairy, Butter",BR,Brazil,2007,0,0,82,0,0,1.0,83.0,3,80.0,83.0,0,0,0,83.0,0,
230000,"Dairy, Butter",BR,Brazil,2008,0,0,84,0,0,1.0,85.0,4,81.0,85.0,0,0,0,85.0,0,
230000,"Dairy, Butter",BR,Brazil,2009,0,0,76,0,0,7.0,83.0,2,81.0,83.0,0,0,0,83.0,0,
230000,"Dairy, Butter",BR,Brazil,2010,0,0,78,0,0,2.0,80.0,5,75.0,80.0,0,0,0,80.0,0,
230000,"Dairy, Butter",BR,Brazil,2011,0,0,79,0,0,1.0,80.0,2,78.0,80.0,0,0,0,80.0,0,
230000,"Dairy, Butter",BR,Brazil,2012,0,0,81,0,0,8.0,89.0,1,88.0,89.0,0,0,0,89.0,0,
230000,"Dairy, Butter",BR,Brazil,2013,0,0,83,0,0,5.0,88.0,1,87.0,88.0,0,0,0,88.0,0,
230000,"Dairy, Butter",BR,Brazil,2014,0,0,85,0,0,1.0,86.0,6,80.0,86.0,0,0,0,86.0,0,
230000,"Dairy, Butter",BR,Brazil,2015,0,0,83,0,0,2.0,85.0,1,84.0,85.0,0,0,0,85.0,0,
230000,"Dairy, Butter",BR,Brazil,2016,0,0,82,0,0,7.0,89.0,0,89.0,89.0,0,0,0,89.0,0,
230000,"Dairy, Butter",BR,Brazil,2017,0,0,83,0,0,5.0,88.0,0,88.0,88.0,0,0,0,88.0,0,
230000,"Dairy, Butter",BR,Brazil,2018,0,0,85,0,0,5.0,90.0,0,90.0,90.0,0,0,0,90.0,0,
230000,"Dairy, Butter",CA,Canada,2000,0,14,77,0,0,15.0,106.0,10,81.0,91.0,15,0,0,106.0,0,
230000,"Dairy, Butter",CA,Canada,2001,0,15,84,0,0,26.0,125.0,16,89.0,105.0,20,0,0,125.0,0,
230000,"Dairy, Butter",CA,Canada,2002,0,20,77,0,0,19.0,116.0,17,86.0,103.0,13,0,0,116.0,0,
230000,"Dairy, Butter",CA,Canada,2003,0,13,84,0,0,20.0,117.0,12,92.0,104.0,13,0,0,117.0,0,
230000,"Dairy, Butter",CA,Canada,2004,0,13,84,0,0,28.0,125.0,17,93.0,110.0,15,0,0,125.0,0,
230000,"Dairy, Butter",CA,Canada,2005,0,15,84,0,0,24.0,123.0,20,86.0,106.0,17,0,0,123.0,0,
230000,"Dairy, Butter",CA,Canada,2006,0,17,75,0,0,15.0,107.0,18,79.0,97.0,10,0,0,107.0,0,
230000,"Dairy, Butter",CA,Canada,2007,0,10,79,0,0,13.0,102.0,13,78.0,91.0,11,0,0,102.0,0,
230000,"Dairy, Butter",CA,Canada,2008,0,11,85,0,0,7.0,103.0,1,88.0,89.0,14,0,0,103.0,0,
230000,"Dairy, Butter",CA,Canada,2009,0,14,86,0,0,12.0,112.0,3,96.0,99.0,13,0,0,112.0,0,
230000,"Dairy, Butter",CA,Canada,2010,0,13,80,0,0,8.0,101.0,1,90.0,91.0,10,0,0,101.0,0,
230000,"Dairy, Butter",CA,Canada,2011,0,10,85,0,0,11.0,106.0,0,97.0,97.0,9,0,0,106.0,0,
230000,"Dairy, Butter",CA,Canada,2012,0,9,98,0,0,8.0,115.0,1,99.0,100.0,15,0,0,115.0,0,
230000,"Dairy, Butter",CA,Canada,2013,0,15,95,0,0,7.0,117.0,4,102.0,106.0,11,0,0,117.0,0,
230000,"Dairy, Butter",CA,Canada,2014,0,11,88,0,0,11.0,110.0,2,99.0,101.0,9,0,0,110.0,0,
230000,"Dairy, Butter",CA,Canada,2015,0,9,91,0,0,17.0,117.0,1,106.0,107.0,10,0,0,117.0,0,
230000,"Dairy, Butter",CA,Canada,2016,0,10,93,0,0,27.0,130.0,1,117.0,118.0,12,0,0,130.0,0,
230000,"Dairy, Butter",CA,Canada,2017,0,12,109,0,0,22.0,143.0,1,121.0,122.0,21,0,0,143.0,0,
230000,"Dairy, Butter",CA,Canada,2018,0,21,123,0,0,20.0,164.0,3,126.0,129.0,35,0,0,164.0,0,
230000,"Dairy, Butter",EG,Egypt,2000,0,0,10,0,0,49.0,59.0,0,59.0,59.0,0,0,0,59.0,0,
230000,"Dairy, Butter",EG,Egypt,2001,0,0,12,0,0,45.0,57.0,0,57.0,57.0,0,0,0,57.0,0,
230000,"Dairy, Butter",EG,Egypt,2002,0,0,12,0,0,50.0,62.0,0,62.0,62.0,0,0,0,62.0,0,
230000,"Dairy, Butter",EG,Egypt,2003,0,0,13,0,0,47.0,60.0,0,60.0,60.0,0,0,0,60.0,0,
230000,"Dairy, Butter",EG,Egypt,2004,0,0,12,0,0,28.0,40.0,0,40.0,40.0,0,0,0,40.0,0,
230000,"Dairy, Butter",EG,Egypt,2005,0,0,12,0,0,41.0,53.0,0,53.0,53.0,0,0,0,53.0,0,
230000,"Dairy, Butter",EG,Egypt,2006,0,0,10,0,0,45.0,55.0,0,55.0,55.0,0,0,0,55.0,0,
230000,"Dairy, Butter",EG,Egypt,2007,0,0,10,0,0,46.0,56.0,0,56.0,56.0,0,0,0,56.0,0,
230000,"Dairy, Butter",E4,European Union,2000,0,115,2002,0,0,97.0,2214.0,195,1883.0,2078.0,136,0,0,2214.0,0,
230000,"Dairy, Butter",E4,European Union,2001,0,136,2028,0,0,90.0,2254.0,207,1896.0,2103.0,151,0,0,2254.0,0,
230000,"Dairy, Butter",E4,European Union,2002,0,151,2233,0,0,93.0,2477.0,230,1999.0,2229.0,248,0,0,2477.0,0,
230000,"Dairy, Butter",E4,European Union,2003,0,248,2153,0,0,93.0,2494.0,321,1897.0,2218.0,276,0,0,2494.0,0,
230000,"Dairy, Butter",E4,European Union,2004,0,276,2164,0,0,93.0,2533.0,353,1948.0,2301.0,232,0,0,2533.0,0,
230000,"Dairy, Butter",E4,European Union,2005,0,232,2155,0,0,81.0,2468.0,340,1943.0,2283.0,185,0,0,2468.0,0,
230000,"Dairy, Butter",E4,European Union,2006,0,185,2035,0,0,84.0,2304.0,248,1934.0,2182.0,122,0,0,2304.0,0,
230000,"Dairy, Butter",E4,European Union,2007,0,122,2053,0,0,93.0,2268.0,217,2005.0,2222.0,46,0,0,2268.0,0,
230000,"Dairy, Butter",E4,European Union,2008,0,46,2040,0,0,66.0,2152.0,153,1946.0,2099.0,53,0,0,2152.0,0,
230000,"Dairy, Butter",E4,European Union,2009,0,53,2030,0,0,63.0,2146.0,149,1894.0,2043.0,103,0,0,2146.0,0,
230000,"Dairy, Butter",E4,European Union,2010,0,103,1980,0,0,41.0,2124.0,154,1934.0,2088.0,36,0,0,2124.0,0,
230000,"Dairy, Butter",E4,European Union,2011,0,36,2055,0,0,44.0,2135.0,124,1982.0,2106.0,29,0,0,2135.0,0,
230000,"Dairy, Butter",E4,European Union,2012,0,29,2100,0,0,52.0,2181.0,121,2027.0,2148.0,33,0,0,2181.0,0,
230000,"Dairy, Butter",E4,European Union,2013,0,33,2100,0,0,44.0,2177.0,122,2031.0,2153.0,24,0,0,2177.0,0,
230000,"Dairy, Butter",E4,European Union,2014,0,24,2250,0,0,52.0,2326.0,142,2162.0,2304.0,22,0,0,2326.0,0,
230000,"Dairy, Butter",E4,European Union,2015,0,22,2335,0,0,27.0,2384.0,183,2150.0,2333.0,51,0,0,2384.0,0,
230000,"Dairy, Butter",E4,European Union,2016,0,51,2345,0,0,23.0,2419.0,213,2181.0,2394.0,25,0,0,2419.0,0,
230000,"Dairy, Butter",E4,European Union,2017,0,25,2340,0,0,16.0,2381.0,174,2207.0,2381.0,0,0,0,2381.0,0,
230000,"Dairy, Butter",E4,European Union,2018,0,0,2375,0,0,20.0,2395.0,155,2240.0,2395.0,0,0,0,2395.0,0,
230000,"Dairy, Butter",IN,India,2000,0,0,1950,0,0,10.0,1960.0,2,1958.0,1960.0,0,0,0,1960.0,0,
230000,"Dairy, Butter",IN,India,2001,0,0,2250,0,0,3.0,2253.0,2,2251.0,2253.0,0,0,0,2253.0,0,
230000,"Dairy, Butter",IN,India,2002,0,0,2400,0,0,11.0,2411.0,11,2400.0,2411.0,0,0,0,2411.0,0,
230000,"Dairy, Butter",IN,India,2003,0,0,2500,0,0,6.0,2506.0,7,2499.0,2506.0,0,0,0,2506.0,0,
230000,"Dairy, Butter",IN,India,2004,0,0,2600,0,0,5.0,2605.0,7,2598.0,2605.0,0,0,0,2605.0,0,
230000,"Dairy, Butter",IN,India,2005,0,0,2749,0,0,1.0,2750.0,5,2745.0,2750.0,0,0,0,2750.0,0,
230000,"Dairy, Butter",IN,India,2006,0,0,3058,0,0,10.0,3068.0,13,3055.0,3068.0,0,0,0,3068.0,0,
230000,"Dairy, Butter",IN,India,2007,0,0,3365,0,0,1.0,3366.0,6,3360.0,3366.0,0,0,0,3366.0,0,
230000,"Dairy, Butter",IN,India,2008,0,0,3690,0,0,1.0,3691.0,11,3680.0,3691.0,0,0,0,3691.0,0,
230000,"Dairy, Butter",IN,India,2009,0,0,3910,0,0,28.0,3938.0,28,3910.0,3938.0,0,0,0,3938.0,0,
230000,"Dairy, Butter",IN,India,2010,0,0,4162,0,0,25.0,4187.0,11,4170.0,4181.0,6,0,0,4187.0,0,
230000,"Dairy, Butter",IN,India,2011,0,6,4330,0,0,0.0,4336.0,11,4320.0,4331.0,5,0,0,4336.0,0,
230000,"Dairy, Butter",IN,India,2012,0,5,4525,0,0,8.0,4538.0,8,4525.0,4533.0,5,0,0,4538.0,0,
230000,"Dairy, Butter",IN,India,2013,0,5,4745,0,0,1.0,4751.0,10,4735.0,4745.0,6,0,0,4751.0,0,
230000,"Dairy, Butter",IN,India,2014,0,6,4887,0,0,1.0,4894.0,10,4876.0,4886.0,8,0,0,4894.0,0,
230000,"Dairy, Butter",IN,India,2015,0,8,5035,0,0,6.0,5049.0,9,5032.0,5041.0,8,0,0,5049.0,0,
230000,"Dairy, Butter",IN,India,2016,0,8,5200,0,0,6.0,5214.0,9,5196.0,5205.0,9,0,0,5214.0,0,
230000,"Dairy, Butter",IN,India,2017,0,9,5400,0,0,2.0,5411.0,15,5387.0,5402.0,9,0,0,5411.0,0,
230000,"Dairy, Butter",IN,India,2018,0,9,5600,0,0,1.0,5610.0,30,5580.0,5610.0,0,0,0,5610.0,0,
230000,"Dairy, Butter",JA,Japan,2000,0,29,88,0,0,0.0,117.0,0,84.0,84.0,33,0,0,117.0,0,
230000,"Dairy, Butter",JA,Japan,2001,0,33,80,0,0,0.0,113.0,0,92.0,92.0,21,0,0,113.0,0,
230000,"Dairy, Butter",JA,Japan,2002,0,21,83,0,0,4.0,108.0,0,88.0,88.0,20,0,0,108.0,0,
230000,"Dairy, Butter",JA,Japan,2003,0,20,80,0,0,13.0,113.0,0,89.0,89.0,24,0,0,113.0,0,
230000,"Dairy, Butter",JA,Japan,2004,0,24,80,0,0,7.0,111.0,0,88.0,88.0,23,0,0,111.0,0,
230000,"Dairy, Butter",JA,Japan,2005,0,23,84,0,0,6.0,113.0,0,86.0,86.0,27,0,0,113.0,0,
230000,"Dairy, Butter",JA,Japan,2006,0,27,80,0,0,4.0,111.0,0,89.0,89.0,22,0,0,111.0,0,
230000,"Dairy, Butter",JA,Japan,2007,0,22,75,0,0,11.0,108.0,0,92.0,92.0,16,0,0,108.0,0,
230000,"Dairy, Butter",JA,Japan,2008,0,16,72,0,0,18.0,106.0,0,83.0,83.0,23,0,0,106.0,0,
230000,"Dairy, Butter",JA,Japan,2009,0,23,81,0,0,0.0,104.0,0,74.0,74.0,30,0,0,104.0,0,
230000,"Dairy, Butter",JA,Japan,2010,0,30,74,0,0,3.0,107.0,0,86.0,86.0,21,0,0,107.0,0,
230000,"Dairy, Butter",JA,Japan,2011,0,21,63,0,0,15.0,99.0,0,83.0,83.0,16,0,0,99.0,0,
230000,"Dairy, Butter",JA,Japan,2012,0,16,69,0,0,10.0,95.0,0,77.0,77.0,18,0,0,95.0,0,
230000,"Dairy, Butter",JA,Japan,2013,0,18,68,0,0,4.0,90.0,0,72.0,72.0,18,0,0,90.0,0,
230000,"Dairy, Butter",JA,Japan,2014,0,18,61,0,0,11.0,90.0,0,75.0,75.0,15,0,0,90.0,0,
230000,"Dairy, Butter",JA,Japan,2015,0,15,65,0,0,16.0,96.0,0,77.0,77.0,19,0,0,96.0,0,
230000,"Dairy, Butter",JA,Japan,2016,0,19,66,0,0,13.0,98.0,0,72.0,72.0,26,0,0,98.0,0,
230000,"Dairy, Butter",JA,Japan,2017,0,26,60,0,0,8.0,94.0,0,72.0,72.0,22,0,0,94.0,0,
230000,"Dairy, Butter",JA,Japan,2018,0,22,60,0,0,13.0,95.0,0,72.0,72.0,23,0,0,95.0,0,
230000,"Dairy, Butter",MX,Mexico,2000,0,0,89,0,0,34.0,123.0,0,123.0,123.0,0,0,0,123.0,0,
230000,"Dairy, Butter",MX,Mexico,2001,0,0,105,0,0,35.0,140.0,0,140.0,140.0,0,0,0,140.0,0,
230000,"Dairy, Butter",MX,Mexico,2002,0,0,78,0,0,37.0,115.0,0,115.0,115.0,0,0,0,115.0,0,
230000,"Dairy, Butter",MX,Mexico,2003,0,0,74,0,0,40.0,114.0,0,114.0,114.0,0,0,0,114.0,0,
230000,"Dairy, Butter",MX,Mexico,2004,0,0,88,0,0,53.0,141.0,0,141.0,141.0,0,0,0,141.0,0,
230000,"Dairy, Butter",MX,Mexico,2005,0,0,93,0,0,51.0,144.0,0,144.0,144.0,0,0,0,144.0,0,
230000,"Dairy, Butter",MX,Mexico,2006,0,0,109,0,0,60.0,169.0,0,169.0,169.0,0,0,0,169.0,0,
230000,"Dairy, Butter",MX,Mexico,2007,0,0,214,0,0,72.0,286.0,2,284.0,286.0,0,0,0,286.0,0,
230000,"Dairy, Butter",MX,Mexico,2008,0,0,180,0,0,49.0,229.0,0,229.0,229.0,0,0,0,229.0,0,
230000,"Dairy, Butter",MX,Mexico,2009,0,0,137,0,0,74.0,211.0,0,211.0,211.0,0,0,0,211.0,0,
230000,"Dairy, Butter",MX,Mexico,2010,0,0,145,0,0,49.0,194.0,0,194.0,194.0,0,0,0,194.0,0,
230000,"Dairy, Butter",MX,Mexico,2011,0,0,149,0,0,36.0,185.0,0,185.0,185.0,0,0,0,185.0,0,
230000,"Dairy, Butter",MX,Mexico,2012,0,0,174,0,0,37.0,211.0,1,210.0,211.0,0,0,0,211.0,0,
230000,"Dairy, Butter",MX,Mexico,2013,0,0,195,0,0,50.0,245.0,6,239.0,245.0,0,0,0,245.0,0,
230000,"Dairy, Butter",MX,Mexico,2014,0,0,207,0,0,37.0,244.0,8,236.0,244.0,0,0,0,244.0,0,
230000,"Dairy, Butter",MX,Mexico,2015,0,0,216,0,0,43.0,259.0,10,249.0,259.0,0,0,0,259.0,0,
230000,"Dairy, Butter",MX,Mexico,2016,0,0,217,0,0,65.0,282.0,15,267.0,282.0,0,0,0,282.0,0,
230000,"Dairy, Butter",MX,Mexico,2017,0,0,223,0,0,49.0,272.0,8,264.0,272.0,0,0,0,272.0,0,
230000,"Dairy, Butter",MX,Mexico,2018,0,0,226,0,0,30.0,256.0,10,246.0,256.0,0,0,0,256.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2000,0,93,367,0,0,1.0,461.0,362,27.0,389.0,72,0,0,461.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2001,0,72,362,0,0,0.0,434.0,315,27.0,342.0,92,0,0,434.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2002,0,92,400,0,0,1.0,493.0,416,26.0,442.0,51,0,0,493.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2003,0,51,405,0,0,0.0,456.0,389,26.0,415.0,41,0,0,456.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2004,0,41,390,0,0,0.0,431.0,353,26.0,379.0,52,0,0,431.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2005,0,52,381,0,0,2.0,435.0,338,26.0,364.0,71,0,0,435.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2006,0,71,415,0,0,1.0,487.0,421,26.0,447.0,40,0,0,487.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2007,0,40,413,0,0,2.0,455.0,406,26.0,432.0,23,0,0,455.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2008,0,23,413,0,0,1.0,437.0,351,21.0,372.0,65,0,0,437.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2009,0,65,482,0,0,1.0,548.0,492,20.0,512.0,36,0,0,548.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2010,0,36,441,0,0,1.0,478.0,429,20.0,449.0,29,0,0,478.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2011,0,29,487,0,0,1.0,517.0,449,20.0,469.0,48,0,0,517.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2012,0,48,527,0,0,0.0,575.0,506,21.0,527.0,48,0,0,575.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2013,0,48,535,0,0,1.0,584.0,508,22.0,530.0,54,0,0,584.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2014,0,54,580,0,0,1.0,635.0,560,22.0,582.0,53,0,0,635.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2015,0,53,594,0,0,1.0,648.0,552,24.0,576.0,72,0,0,648.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2016,0,72,570,0,0,2.0,644.0,554,28.0,582.0,62,0,0,644.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2017,0,62,525,0,0,1.0,588.0,476,28.0,504.0,84,0,0,588.0,0,
230000,"Dairy, Butter",NZ,New Zealand,2018,0,84,530,0,0,1.0,615.0,505,29.0,534.0,81,0,0,615.0,0,
230000,"Dairy, Butter",RO,Romania,2000,0,1,6,0,0,1.0,8.0,0,7.0,7.0,1,0,0,8.0,0,
