Cm_Code,Commodity,Cn_Code,Country,Year,Beginning Stocks,Sow Beginning Stocks,Dairy Cows Beg. Stocks,Beef Cows Beg. Stocks,Production,Imports,Total Supply,Exports,Sow Slaughter,Cow Slaughter,Calf Slaughter,Domestic Consumption,Total Slaughter,Loss And Residual,Ending Stocks,Total Distribution,Total Use,Unit Description
111000,"Meat, Beef and Veal",GH,Ghana,2003,0,0,0,0,19,4,23,0,0,0,0,23,0,0,0,23,0,
111000,"Meat, Beef and Veal",GH,Ghana,2004,0,0,0,0,16,4,20,0,0,0,0,20,0,0,0,20,0,
111000,"Meat, Beef and Veal",GH,Ghana,2005,0,0,0,0,22,2,24,0,0,0,0,24,0,0,0,24,0,
111000,"Meat, Beef and Veal",GH,Ghana,2006,0,0,0,0,22,12,34,0,0,0,0,34,0,0,0,34,0,
111000,"Meat, Beef and Veal",GH,Ghana,2007,0,0,0,0,21,23,44,0,0,0,0,44,0,0,0,44,0,
111000,"Meat, Beef and Veal",GH,Ghana,2008,0,0,0,0,23,19,42,0,0,0,0,42,0,0,0,42,0,
111000,"Meat, Beef and Veal",GH,Ghana,2009,0,0,0,0,19,10,29,0,0,0,0,29,0,0,0,29,0,
111000,"Meat, Beef and Veal",GH,Ghana,2010,0,0,0,0,19,12,31,0,0,0,0,31,0,0,0,31,0,
111000,"Meat, Beef and Veal",GH,Ghana,2011,0,0,0,0,18,9,27,0,0,0,0,27,0,0,0,27,0,
111000,"Meat, Beef and Veal",GH,Ghana,2012,0,0,0,0,18,8,26,0,0,0,0,26,0,0,0,26,0,
111000,"Meat, Beef and Veal",GH,Ghana,2013,0,0,0,0,18,7,25,0,0,0,0,25,0,0,0,25,0,
111000,"Meat, Beef and Veal",GH,Ghana,2014,0,0,0,0,18,6,24,0,0,0,0,24,0,0,0,24,0,
111000,"Meat, Beef and Veal",GH,Ghana,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111000,"Meat, Beef and Veal",GH,Ghana,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111000,"Meat, Beef and Veal",GH,Ghana,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2000,0,0,0,0,45,5,50,0,0,0,0,50,0,0,0,50,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2001,0,0,0,0,45,6,51,0,0,0,0,51,0,0,0,51,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2002,0,0,0,0,50,7,57,1,0,0,0,56,0,0,0,57,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2003,0,0,0,0,53,7,60,1,0,0,0,59,0,0,0,60,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2004,0,0,0,0,67,5,72,1,0,0,0,71,0,0,0,72,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2005,0,0,0,0,69,4,73,1,0,0,0,72,0,0,0,73,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2006,0,0,0,0,68,8,76,1,0,0,0,75,0,0,0,76,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2007,0,0,0,0,70,6,76,1,0,0,0,75,0,0,0,76,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2008,0,0,0,0,76,6,82,2,0,0,0,80,0,0,0,82,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2009,0,0,0,0,79,9,88,3,0,0,0,85,0,0,0,88,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2010,0,0,0,0,81,9,90,9,0,0,0,81,0,0,0,90,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2011,0,0,0,0,88,11,99,12,0,0,0,87,0,0,0,99,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2012,0,0,0,0,96,9,105,8,0,0,0,97,0,0,0,105,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2013,0,0,0,0,83,8,91,4,0,0,0,87,0,0,0,91,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2014,0,0,0,0,72,9,81,4,0,0,0,77,0,0,0,81,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2015,0,0,0,0,71,16,87,5,0,0,0,82,0,0,0,87,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2016,0,0,0,0,97,15,112,4,0,0,0,108,0,0,0,112,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2017,0,0,0,0,67,22,89,6,0,0,0,83,0,0,0,89,0,
111000,"Meat, Beef and Veal",GT,Guatemala,2018,0,0,0,0,70,23,93,5,0,0,0,88,0,0,0,93,0,
111000,"Meat, Beef and Veal",HO,Honduras,2000,0,0,0,0,55,1,56,3,0,0,0,53,0,0,0,56,0,
111000,"Meat, Beef and Veal",HO,Honduras,2001,0,0,0,0,54,0,54,3,0,0,0,51,0,0,0,54,0,
111000,"Meat, Beef and Veal",HO,Honduras,2002,0,0,0,0,62,0,62,3,0,0,0,59,0,0,0,62,0,
111000,"Meat, Beef and Veal",HO,Honduras,2003,0,0,0,0,64,1,65,0,0,0,0,65,0,0,0,65,0,
111000,"Meat, Beef and Veal",HO,Honduras,2004,0,0,0,0,66,2,68,2,0,0,0,66,0,0,0,68,0,
111000,"Meat, Beef and Veal",HO,Honduras,2005,0,0,0,0,68,3,71,2,0,0,0,69,0,0,0,71,0,
111000,"Meat, Beef and Veal",HO,Honduras,2006,0,0,0,0,68,5,73,1,0,0,0,72,0,0,0,73,0,
111000,"Meat, Beef and Veal",HO,Honduras,2007,0,0,0,0,71,5,76,1,0,0,0,75,0,0,0,76,0,
111000,"Meat, Beef and Veal",HO,Honduras,2008,0,0,0,0,74,5,79,5,0,0,0,74,0,0,0,79,0,
111000,"Meat, Beef and Veal",HO,Honduras,2009,0,0,0,0,56,4,60,3,0,0,0,57,0,0,0,60,0,
111000,"Meat, Beef and Veal",HO,Honduras,2010,0,0,0,0,59,3,62,3,0,0,0,59,0,0,0,62,0,
111000,"Meat, Beef and Veal",HO,Honduras,2011,0,0,0,0,65,1,66,12,0,0,0,54,0,0,0,66,0,
111000,"Meat, Beef and Veal",HO,Honduras,2012,0,0,0,0,62,1,63,11,0,0,0,52,0,0,0,63,0,
111000,"Meat, Beef and Veal",HO,Honduras,2013,0,0,0,0,63,3,66,9,0,0,0,57,0,0,0,66,0,
111000,"Meat, Beef and Veal",HO,Honduras,2014,0,0,0,0,63,3,66,5,0,0,0,61,0,0,0,66,0,
111000,"Meat, Beef and Veal",HO,Honduras,2015,0,0,0,0,50,3,53,2,0,0,0,51,0,0,0,53,0,
111000,"Meat, Beef and Veal",HO,Honduras,2016,0,0,0,0,50,3,53,1,0,0,0,52,0,0,0,53,0,
111000,"Meat, Beef and Veal",HO,Honduras,2017,0,0,0,0,50,3,53,3,0,0,0,50,0,0,0,53,0,
111000,"Meat, Beef and Veal",HO,Honduras,2018,0,0,0,0,50,3,53,5,0,0,0,48,0,0,0,53,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2000,0,0,0,0,17,71,88,0,0,0,0,88,0,0,0,88,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2001,0,0,0,0,15,70,85,0,0,0,0,85,0,0,0,85,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2002,0,0,0,0,14,71,85,0,0,0,0,85,0,0,0,85,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2003,0,0,0,0,13,79,92,0,0,0,0,92,0,0,0,92,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2004,0,0,0,0,14,79,93,0,0,0,0,93,0,0,0,93,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2005,0,0,0,0,14,88,102,0,0,0,0,102,0,0,0,102,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2006,0,0,0,0,14,89,103,0,0,0,0,103,0,0,0,103,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2007,0,0,0,0,12,90,102,0,0,0,0,102,0,0,0,102,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2008,0,0,0,0,9,118,127,0,0,0,0,127,0,0,0,127,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2009,0,0,0,0,9,154,163,0,0,0,0,163,0,0,0,163,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2010,0,0,0,0,9,154,163,0,0,0,0,163,0,0,0,163,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2011,0,0,0,0,9,152,161,0,0,0,0,161,0,0,0,161,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2012,0,0,0,0,8,241,249,0,0,0,0,249,0,0,0,249,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2013,0,0,0,0,8,473,481,0,0,0,0,481,0,0,0,481,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2014,0,0,0,0,8,646,654,0,0,0,0,654,0,0,0,654,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2015,0,0,0,0,6,339,345,0,0,0,0,345,0,0,0,345,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2016,0,0,0,0,6,453,459,0,0,0,0,459,0,0,0,459,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2017,0,0,0,0,6,543,549,0,0,0,0,549,0,0,0,549,0,
111000,"Meat, Beef and Veal",HK,Hong Kong,2018,0,0,0,0,6,541,547,0,0,0,0,547,0,0,0,547,0,
111000,"Meat, Beef and Veal",IN,India,2000,0,0,0,0,1525,0,1525,344,0,0,0,1181,0,0,0,1525,0,
111000,"Meat, Beef and Veal",IN,India,2001,0,0,0,0,1650,0,1650,365,0,0,0,1285,0,0,0,1650,0,
111000,"Meat, Beef and Veal",IN,India,2002,0,0,0,0,1810,0,1810,411,0,0,0,1399,0,0,0,1810,0,
111000,"Meat, Beef and Veal",IN,India,2003,0,0,0,0,1960,0,1960,432,0,0,0,1528,0,0,0,1960,0,
111000,"Meat, Beef and Veal",IN,India,2004,0,0,0,0,2170,0,2170,492,0,0,0,1678,0,0,0,2170,0,
111000,"Meat, Beef and Veal",IN,India,2005,0,0,0,0,2225,0,2225,617,0,0,0,1608,0,0,0,2225,0,
111000,"Meat, Beef and Veal",IN,India,2006,0,0,0,0,2450,0,2450,681,0,0,0,1769,0,0,0,2450,0,
111000,"Meat, Beef and Veal",IN,India,2007,0,0,0,0,2490,0,2490,678,0,0,0,1812,0,0,0,2490,0,
111000,"Meat, Beef and Veal",IN,India,2008,0,0,0,0,2700,0,2700,672,0,0,0,2028,0,0,0,2700,0,
111000,"Meat, Beef and Veal",IN,India,2009,0,0,0,0,2950,0,2950,609,0,0,0,2341,0,0,0,2950,0,
111000,"Meat, Beef and Veal",IN,India,2010,0,0,0,0,3125,0,3125,917,0,0,0,2208,0,0,0,3125,0,
111000,"Meat, Beef and Veal",IN,India,2011,0,0,0,0,3308,0,3308,1268,0,0,0,2040,0,0,0,3308,0,
111000,"Meat, Beef and Veal",IN,India,2012,0,0,0,0,3491,0,3491,1450,0,0,0,2041,0,0,0,3491,0,
111000,"Meat, Beef and Veal",IN,India,2013,0,0,0,0,3800,0,3800,1881,0,0,0,1919,0,0,0,3800,0,
111000,"Meat, Beef and Veal",IN,India,2014,0,0,0,0,4100,0,4100,2082,0,0,0,2018,0,0,0,4100,0,
111000,"Meat, Beef and Veal",IN,India,2015,0,0,0,0,4100,0,4100,1806,0,0,0,2294,0,0,0,4100,0,
111000,"Meat, Beef and Veal",IN,India,2016,0,0,0,0,4200,0,4200,1764,0,0,0,2436,0,0,0,4200,0,
111000,"Meat, Beef and Veal",IN,India,2017,0,0,0,0,4250,0,4250,1849,0,0,0,2401,0,0,0,4250,0,
111000,"Meat, Beef and Veal",IN,India,2018,0,0,0,0,4300,0,4300,1556,0,0,0,2744,0,0,0,4300,0,
111000,"Meat, Beef and Veal",IR,Iran,2000,0,0,0,0,281,24,305,0,0,0,0,305,0,0,0,305,0,
111000,"Meat, Beef and Veal",IR,Iran,2001,0,0,0,0,274,58,332,0,0,0,0,332,0,0,0,332,0,
111000,"Meat, Beef and Veal",IR,Iran,2002,0,0,0,0,284,23,307,0,0,0,0,307,0,0,0,307,0,
111000,"Meat, Beef and Veal",IR,Iran,2003,0,0,0,0,320,61,381,0,0,0,0,381,0,0,0,381,0,
111000,"Meat, Beef and Veal",IR,Iran,2004,0,0,0,0,344,100,444,0,0,0,0,444,0,0,0,444,0,
111000,"Meat, Beef and Veal",IR,Iran,2005,0,0,0,0,343,27,370,1,0,0,0,369,0,0,0,370,0,
111000,"Meat, Beef and Veal",IR,Iran,2006,0,0,0,0,356,93,449,1,0,0,0,448,0,0,0,449,0,
111000,"Meat, Beef and Veal",IR,Iran,2007,0,0,0,0,372,103,475,0,0,0,0,475,0,0,0,475,0,
111000,"Meat, Beef and Veal",IR,Iran,2008,0,0,0,0,269,131,400,0,0,0,0,400,0,0,0,400,0,
111000,"Meat, Beef and Veal",IR,Iran,2009,0,0,0,0,247,132,379,0,0,0,0,379,0,0,0,379,0,
111000,"Meat, Beef and Veal",IR,Iran,2010,0,0,0,0,222,294,516,0,0,0,0,516,0,0,0,516,0,
111000,"Meat, Beef and Veal",IR,Iran,2011,0,0,0,0,250,223,473,0,0,0,0,473,0,0,0,473,0,
111000,"Meat, Beef and Veal",IR,Iran,2012,0,0,0,0,248,162,410,0,0,0,0,410,0,0,0,410,0,
111000,"Meat, Beef and Veal",IR,Iran,2013,0,0,0,0,198,143,341,0,0,0,0,341,0,0,0,341,0,
111000,"Meat, Beef and Veal",IR,Iran,2014,0,0,0,0,168,105,273,1,0,0,0,272,0,0,0,273,0,
111000,"Meat, Beef and Veal",IR,Iran,2015,0,0,0,0,180,148,328,0,0,0,0,328,0,0,0,328,0,
111000,"Meat, Beef and Veal",IR,Iran,2016,0,0,0,0,190,153,343,0,0,0,0,343,0,0,0,343,0,
111000,"Meat, Beef and Veal",IR,Iran,2017,0,0,0,0,200,207,407,1,0,0,0,406,0,0,0,407,0,
111000,"Meat, Beef and Veal",IR,Iran,2018,0,0,0,0,210,126,336,0,0,0,0,336,0,0,0,336,0,
111000,"Meat, Beef and Veal",IS,Israel,2000,0,0,0,0,39,86,125,0,0,0,0,125,0,0,0,125,0,
111000,"Meat, Beef and Veal",IS,Israel,2001,0,0,0,0,46,77,123,0,0,0,0,123,0,0,0,123,0,
111000,"Meat, Beef and Veal",IS,Israel,2002,0,0,0,0,41,85,126,0,0,0,0,126,0,0,0,126,0,
111000,"Meat, Beef and Veal",IS,Israel,2003,0,0,0,0,41,82,123,0,0,0,0,123,0,0,0,123,0,
111000,"Meat, Beef and Veal",IS,Israel,2004,0,0,0,0,38,0,38,0,0,0,0,38,0,0,0,38,0,
111000,"Meat, Beef and Veal",IS,Israel,2005,0,0,0,0,41,75,116,0,0,0,0,116,0,0,0,116,0,
111000,"Meat, Beef and Veal",IS,Israel,2006,0,0,0,0,47,103,150,0,0,0,0,150,0,0,0,150,0,
111000,"Meat, Beef and Veal",IS,Israel,2007,0,0,0,0,49,100,149,0,0,0,0,149,0,0,0,149,0,
111000,"Meat, Beef and Veal",IS,Israel,2008,0,0,0,0,51,102,153,0,0,0,0,153,0,0,0,153,0,
111000,"Meat, Beef and Veal",IS,Israel,2009,0,0,0,0,47,109,156,0,0,0,0,156,0,0,0,156,0,
111000,"Meat, Beef and Veal",IS,Israel,2010,0,0,0,0,47,108,155,0,0,0,0,155,0,0,0,155,0,
111000,"Meat, Beef and Veal",IS,Israel,2011,0,0,0,0,49,101,150,0,0,0,0,150,0,0,0,150,0,
111000,"Meat, Beef and Veal",IS,Israel,2012,0,0,0,0,50,104,154,0,0,0,0,154,0,0,0,154,0,
111000,"Meat, Beef and Veal",IS,Israel,2013,0,0,0,0,56,108,164,0,0,0,0,164,0,0,0,164,0,
111000,"Meat, Beef and Veal",IS,Israel,2014,0,0,0,0,62,94,156,0,0,0,0,156,0,0,0,156,0,
111000,"Meat, Beef and Veal",IS,Israel,2015,0,0,0,0,68,102,170,0,0,0,0,170,0,0,0,170,0,
111000,"Meat, Beef and Veal",IS,Israel,2016,0,0,0,0,73,119,192,0,0,0,0,192,0,0,0,192,0,
111000,"Meat, Beef and Veal",IS,Israel,2017,0,0,0,0,72,121,193,0,0,0,0,193,0,0,0,193,0,
111000,"Meat, Beef and Veal",IS,Israel,2018,0,0,0,0,80,112,192,0,0,0,0,192,0,0,0,192,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2000,0,0,0,0,14,6,20,0,0,0,0,20,0,0,0,20,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2001,0,0,0,0,13,4,17,0,0,0,0,17,0,0,0,17,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2002,0,0,0,0,14,7,21,0,0,0,0,21,0,0,0,21,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2003,0,0,0,0,14,7,21,0,0,0,0,21,0,0,0,21,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2004,0,0,0,0,11,8,19,0,0,0,0,19,0,0,0,19,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2005,0,0,0,0,10,14,24,0,0,0,0,24,0,0,0,24,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2006,0,0,0,0,6,8,14,0,0,0,0,14,0,0,0,14,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2007,0,0,0,0,6,9,15,0,0,0,0,15,0,0,0,15,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2008,0,0,0,0,5,10,15,0,0,0,0,15,0,0,0,15,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2009,0,0,0,0,5,7,12,1,0,0,0,11,0,0,0,12,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2010,0,0,0,0,4,7,11,0,0,0,0,11,0,0,0,11,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2011,0,0,0,0,4,8,12,1,0,0,0,11,0,0,0,12,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2012,0,0,0,0,4,8,12,1,0,0,0,11,0,0,0,12,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2013,0,0,0,0,4,7,11,1,0,0,0,10,0,0,0,11,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2014,0,0,0,0,5,6,11,1,0,0,0,10,0,0,0,11,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111000,"Meat, Beef and Veal",JM,Jamaica,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111000,"Meat, Beef and Veal",JA,Japan,2000,146,0,0,0,530,1045,1721,0,0,0,0,1563,0,0,158,1721,0,
111000,"Meat, Beef and Veal",JA,Japan,2001,158,0,0,0,458,982,1598,0,0,0,0,1399,0,0,199,1598,0,
111000,"Meat, Beef and Veal",JA,Japan,2002,199,0,0,0,537,697,1433,0,0,0,0,1304,0,0,129,1433,0,
111000,"Meat, Beef and Veal",JA,Japan,2003,129,0,0,0,496,833,1458,0,0,0,0,1348,0,0,110,1458,0,
111000,"Meat, Beef and Veal",JA,Japan,2004,110,0,0,0,514,634,1258,0,0,0,0,1169,0,0,89,1258,0,
111000,"Meat, Beef and Veal",JA,Japan,2005,89,0,0,0,500,686,1275,0,0,0,0,1188,0,0,87,1275,0,
111000,"Meat, Beef and Veal",JA,Japan,2006,87,0,0,0,497,678,1262,0,0,0,0,1159,0,0,103,1262,0,
111000,"Meat, Beef and Veal",JA,Japan,2007,103,0,0,0,504,686,1293,0,0,0,0,1182,0,0,111,1293,0,
111000,"Meat, Beef and Veal",JA,Japan,2008,111,0,0,0,520,659,1290,1,0,0,0,1173,0,0,116,1290,0,
111000,"Meat, Beef and Veal",JA,Japan,2009,116,0,0,0,518,697,1331,1,0,0,0,1211,0,0,119,1331,0,
111000,"Meat, Beef and Veal",JA,Japan,2010,119,0,0,0,515,721,1355,1,0,0,0,1225,0,0,129,1355,0,
111000,"Meat, Beef and Veal",JA,Japan,2011,129,0,0,0,500,745,1374,1,0,0,0,1237,0,0,136,1374,0,
111000,"Meat, Beef and Veal",JA,Japan,2012,136,0,0,0,519,737,1392,1,0,0,0,1255,0,0,136,1392,0,
111000,"Meat, Beef and Veal",JA,Japan,2013,136,0,0,0,508,760,1404,1,0,0,0,1232,0,0,171,1404,0,
111000,"Meat, Beef and Veal",JA,Japan,2014,171,0,0,0,502,739,1412,2,0,0,0,1225,0,0,185,1412,0,
111000,"Meat, Beef and Veal",JA,Japan,2015,185,0,0,0,481,707,1373,2,0,0,0,1186,0,0,185,1373,0,
111000,"Meat, Beef and Veal",JA,Japan,2016,185,0,0,0,465,719,1369,3,0,0,0,1215,0,0,151,1369,0,
111000,"Meat, Beef and Veal",JA,Japan,2017,151,0,0,0,469,817,1437,3,0,0,0,1278,0,0,156,1437,0,
111000,"Meat, Beef and Veal",JA,Japan,2018,156,0,0,0,475,865,1496,5,0,0,0,1323,0,0,168,1496,0,
111000,"Meat, Beef and Veal",JO,Jordan,2000,0,0,0,0,7,28,35,0,0,0,0,35,0,0,0,35,0,
111000,"Meat, Beef and Veal",JO,Jordan,2001,0,0,0,0,12,27,39,0,0,0,0,39,0,0,0,39,0,
111000,"Meat, Beef and Veal",JO,Jordan,2002,0,0,0,0,12,32,44,0,0,0,0,44,0,0,0,44,0,
111000,"Meat, Beef and Veal",JO,Jordan,2003,0,0,0,0,10,34,44,0,0,0,0,44,0,0,0,44,0,
111000,"Meat, Beef and Veal",JO,Jordan,2004,0,0,0,0,16,24,40,0,0,0,0,40,0,0,0,40,0,
111000,"Meat, Beef and Veal",JO,Jordan,2005,0,0,0,0,8,30,38,0,0,0,0,38,0,0,0,38,0,
111000,"Meat, Beef and Veal",JO,Jordan,2006,0,0,0,0,15,41,56,0,0,0,0,56,0,0,0,56,0,
111000,"Meat, Beef and Veal",JO,Jordan,2007,0,0,0,0,14,40,54,0,0,0,0,54,0,0,0,54,0,
111000,"Meat, Beef and Veal",JO,Jordan,2008,0,0,0,0,19,32,51,0,0,0,0,51,0,0,0,51,0,
111000,"Meat, Beef and Veal",JO,Jordan,2009,0,0,0,0,13,20,33,0,0,0,0,33,0,0,0,33,0,
111000,"Meat, Beef and Veal",JO,Jordan,2010,0,0,0,0,12,20,32,0,0,0,0,32,0,0,0,32,0,
111000,"Meat, Beef and Veal",JO,Jordan,2011,0,0,0,0,18,28,46,0,0,0,0,46,0,0,0,46,0,
111000,"Meat, Beef and Veal",JO,Jordan,2012,0,0,0,0,5,20,25,0,0,0,0,25,0,0,0,25,0,
111000,"Meat, Beef and Veal",JO,Jordan,2013,0,0,0,0,5,23,28,0,0,0,0,28,0,0,0,28,0,
111000,"Meat, Beef and Veal",JO,Jordan,2014,0,0,0,0,8,27,35,0,0,0,0,35,0,0,0,35,0,
111000,"Meat, Beef and Veal",JO,Jordan,2015,0,0,0,0,8,34,42,0,0,0,0,42,0,0,0,42,0,
111000,"Meat, Beef and Veal",JO,Jordan,2016,0,0,0,0,8,38,46,0,0,0,0,46,0,0,0,46,0,
111000,"Meat, Beef and Veal",JO,Jordan,2017,0,0,0,0,8,38,46,0,0,0,0,46,0,0,0,46,0,
111000,"Meat, Beef and Veal",JO,Jordan,2018,0,0,0,0,8,35,43,0,0,0,0,43,0,0,0,43,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2000,70,0,0,0,306,5,381,10,0,0,0,306,0,0,65,381,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2001,65,0,0,0,288,6,359,2,0,0,0,357,0,0,0,359,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2002,0,0,0,0,296,5,301,1,0,0,0,300,0,0,0,301,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2003,0,0,0,0,312,7,319,0,0,0,0,319,0,0,0,319,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2004,0,0,0,0,330,8,338,0,0,0,0,338,0,0,0,338,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2005,0,0,0,0,345,11,356,0,0,0,0,356,0,0,0,356,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2006,0,0,0,0,370,22,392,0,0,0,0,392,0,0,0,392,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2007,0,0,0,0,384,30,414,0,0,0,0,414,0,0,0,414,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2008,0,0,0,0,400,20,420,1,0,0,0,419,0,0,0,420,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2009,0,0,0,0,400,11,411,0,0,0,0,411,0,0,0,411,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2010,0,0,0,0,407,16,423,1,0,0,0,422,0,0,0,423,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2011,0,0,0,0,393,18,411,0,0,0,0,411,0,0,0,411,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2012,0,0,0,0,374,30,404,1,0,0,0,403,0,0,0,404,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2013,0,0,0,0,384,35,419,1,0,0,0,418,0,0,0,419,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2014,0,0,0,0,406,27,433,3,0,0,0,430,0,0,0,433,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2015,0,0,0,0,416,26,442,2,0,0,0,440,0,0,0,442,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2016,0,0,0,0,425,18,443,1,0,0,0,442,0,0,0,443,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2017,0,0,0,0,451,29,480,2,0,0,0,478,0,0,0,480,0,
111000,"Meat, Beef and Veal",KZ,Kazakhstan,2018,0,0,0,0,477,26,503,5,0,0,0,498,0,0,0,503,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2000,66,0,0,0,278,333,677,0,0,0,0,598,0,0,79,677,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2001,79,0,0,0,221,253,553,0,0,0,0,528,0,0,25,553,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2002,25,0,0,0,192,442,659,0,0,0,0,619,0,0,40,659,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2003,40,0,0,0,182,457,679,0,0,0,0,618,0,0,61,679,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2004,61,0,0,0,186,224,471,0,0,0,0,470,0,0,1,471,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2005,1,0,0,0,195,250,446,0,0,0,0,443,0,0,3,446,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2006,3,0,0,0,200,298,501,0,0,0,0,496,0,0,5,501,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2007,5,0,0,0,219,308,532,0,0,0,0,522,0,0,10,532,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2008,10,0,0,0,246,295,551,0,0,0,0,536,0,0,15,551,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2009,15,0,0,0,267,315,597,4,0,0,0,546,0,0,47,597,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2010,47,0,0,0,247,366,660,2,0,0,0,609,0,0,49,660,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2011,49,0,0,0,280,431,760,3,0,0,0,677,0,0,80,760,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2012,80,0,0,0,312,370,762,1,0,0,0,683,0,0,78,762,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2013,78,0,0,0,344,375,797,4,0,0,0,713,0,0,80,797,0,
111000,"Meat, Beef and Veal",KS,"Korea, South",2014,80,0,0,0,335,392,807,3,0,0,0,754,0,0,50,807,0,
