source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,DRY,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"76,372,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,DRY,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"74,997,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,DRY,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"78,822,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRICE RECEIVED,CENTS / LB,"WHEY, DRY, ANIMAL - PRICE RECEIVED, MEASURED IN CENTS / LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,27.6,
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRICE RECEIVED,CENTS / LB,"WHEY, DRY, ANIMAL - PRICE RECEIVED, MEASURED IN CENTS / LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,15.9,
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRICE RECEIVED,CENTS / LB,"WHEY, DRY, ANIMAL - PRICE RECEIVED, MEASURED IN CENTS / LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,18.5,
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRICE RECEIVED,CENTS / LB,"WHEY, DRY, ANIMAL - PRICE RECEIVED, MEASURED IN CENTS / LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,19.4,
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRICE RECEIVED,CENTS / LB,"WHEY, DRY, ANIMAL - PRICE RECEIVED, MEASURED IN CENTS / LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,18.9,
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"1,499,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"1,273,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"1,287,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"1,196,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"1,278,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"79,703,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"73,675,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"75,085,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"73,801,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"DRY, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, DRY, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"77,544,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,LACTOSE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, LACTOSE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"111,586,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,LACTOSE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, LACTOSE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"98,080,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,LACTOSE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, LACTOSE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"114,527,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,LACTOSE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, LACTOSE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"108,038,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,LACTOSE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, LACTOSE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"109,465,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,PROTEIN CONCENTRATE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"43,170,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,PROTEIN CONCENTRATE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"39,295,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,PROTEIN CONCENTRATE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"42,769,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,PROTEIN CONCENTRATE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"40,729,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,PROTEIN CONCENTRATE,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"41,232,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 25-49.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 25-49.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"17,935,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 25-49.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 25-49.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"15,048,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 25-49.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 25-49.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"15,177,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 25-49.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 25-49.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"15,949,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 25-49.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 25-49.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"14,814,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 50-89.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 50-89.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"25,235,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 50-89.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 50-89.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"24,247,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 50-89.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 50-89.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"27,592,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 50-89.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 50-89.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"24,780,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, 50-89.9 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, 50-89.9 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"26,418,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"1,495,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"940,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"1,175,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"608,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"257,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"41,675,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"38,355,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"41,594,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"40,121,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN CONCENTRATE, HUMAN",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN CONCENTRATE, HUMAN - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"40,975,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN ISOLATE, GE 90 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN ISOLATE, GE 90 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"11,737,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN ISOLATE, GE 90 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN ISOLATE, GE 90 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"8,884,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN ISOLATE, GE 90 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN ISOLATE, GE 90 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"9,341,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN ISOLATE, GE 90 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN ISOLATE, GE 90 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"9,460,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"PROTEIN ISOLATE, GE 90 PCT",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, PROTEIN ISOLATE, GE 90 PCT - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,5,5,MAY,,2019-07-03 15:00:25,"10,368,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"REDUCED LACTOSE & MINERAL, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, REDUCED LACTOSE & MINERAL, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,1,1,JAN,,2019-04-03 15:00:32,"3,321,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"REDUCED LACTOSE & MINERAL, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, REDUCED LACTOSE & MINERAL, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,2,2,FEB,,2019-05-02 15:03:03,"2,675,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"REDUCED LACTOSE & MINERAL, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, REDUCED LACTOSE & MINERAL, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,3,3,MAR,,2019-06-04 15:00:39,"3,074,000",
SURVEY,ANIMALS & PRODUCTS,DAIRY,WHEY,"REDUCED LACTOSE & MINERAL, ANIMAL",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,LB,"WHEY, REDUCED LACTOSE & MINERAL, ANIMAL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,NATIONAL,,99,US,US TOTAL,,,,,,,,0,,,9000,UNITED STATES,US TOTAL,2019,MONTHLY,4,4,APR,,2019-07-03 15:00:25,"2,811,000",
